NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",9.64484373662,0.56516520883,0.0622450681597,47877.5947433,1220994.02487
112000,"Animal Production",1.30880034299,0.0131261236492,0.0101307284294,37529.8526656,76689.5323712
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.0168443299465,-0.00310439743829,-0.155618821111,69979.3534389,1396.43087358
114111,"Finfish Fishing",0.0156071915747,-0.00278761494993,-0.151543586294,170115.992047,3132.82958728
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.0135677251007,-0.00272455333031,-0.167229730442,56210.5694279,915.799370771
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.0104897576977,-0.00361965862293,-0.256542052532,33747.0849358,476.610333332
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.00696616675173,-0.00536733975582,-0.435183599452,28843.653868,355.743828869
115115,"Farm Labor Contractors and Crew Leaders",0.00433607481878,-0.0078564501298,-0.644366131128,26042.1890119,317.656418608
115116,"Farm Management Services",0.00571499930077,-0.00807079332212,-0.585442820946,22309.9382848,309.757670802
115210,"Support Activities for Animal Production",0.234888093885,-0.00539284342083,-0.0224439087066,57912.3536345,26902.3862142
115310,"Support Activities for Forestry",0.0450994397841,-0.00433019781263,-0.0876032684674,98124.183848,5773.41264927
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.000240676442571,-0.00301091542566,-0.925981964427,310208.000127,1039.97778753
212230,"Copper, Nickel, Lead, and Zinc Mining",0.00984136575809,-0.0282043390763,-0.741327810828,155462.711411,5914.69568327
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",12.6457779649,0.640073086333,0.0533140779994,101518.563056,1218803.40215
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0.00753574132938,0.00744192062284,79.3206627461,98494.6790907,9.24085171412
213112,"Support Activities for Oil and Gas Operations",0.00783657209008,0.000186121458905,0.0243281693953,88241.2606218,748.043126274
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0.0084324715042,-0.03056036056,-0.783743035379,96160.6733583,4032.46119093
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0.0028215145951,0.00276624835697,50.0531328103,98171.7239351,5.42558852494
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0.955133799968,-0.340652911066,-0.262892733939,162858.074028,211090.205635
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0.501381367549,0.371792311512,2.86901010689,73081.8335325,17957.2399902
221320,"Sewage Treatment Facilities",0.000333749582855,0.000152274291047,0.839091038403,73121.8325996,13.269822179
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",71.8294794339,5.65253410884,0.0854154582244,62631.7888097,4244942.38289
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.211301988688,0.0022789518129,0.0109028738984,52923.5442834,11909.0483339
236117,"New Housing For-Sale Builders",1.0799495397,0.00997250629538,0.00932029939335,50432.9224081,62058.8880771
236118,"Residential Remodelers",17.3941214516,1.17600052025,0.0725115150659,51745.5383431,870359.946726
236210,"Industrial Building Construction",2.66040393843,-0.365277964252,-0.12072583173,112561.933301,345336.470037
236220,"Commercial and Institutional Building Construction",15.7963209826,-0.209960718021,-0.0131173949046,83265.9177046,1342044.30005
237110,"Water and Sewer Line and Related Structures Construction",0.298803843623,0.0221969577925,0.0802473073865,74604.0558772,20635.9955665
237120,"Oil and Gas Pipeline and Related Structures Construction",0.120909236665,0.00417916124101,0.0358019235902,96180.7790726,11227.1895955
237130,"Power and Communication Line and Related Structures Construction",3.58213276237,-0.458982898005,-0.113578263177,115773.595976,473806.324913
237210,"Land Subdivision",5.56116442904,0.0438068133871,0.00793981765163,95400.1990159,632311.655254
237310,"Highway, Street, and Bridge Construction",0.737619727358,-0.0707229494521,-0.0874912972939,107205.565128,86840.2011936
237990,"Other Heavy and Civil Engineering Construction",3.70252667177,-0.134892125994,-0.0351517864228,112133.477177,461676.703494
238110,"Poured Concrete Foundation and Structure Contractors",4.59086271083,0.302239011978,0.0704745935295,58862.5069947,264812.608057
238120,"Structural Steel and Precast Concrete Contractors",2.14521208477E-5,8.86965495834E-6,0.704921836175,85099.3605229,1.07209664645
238130,"Framing Contractors",2.01458297511E-5,-0.105182759256,-0.999808505005,66335.2273197,7003.1451186
238140,"Masonry Contractors",7.10429587233,-0.142146206085,-0.0196159997619,59849.746831,485368.420656
238150,"Glass and Glazing Contractors",0.238562396328,-0.030376164329,-0.112948341267,62112.5798645,16748.5467997
238160,"Roofing Contractors",12.4049169091,0.270136530022,0.0222613447944,81300.265261,1006681.74272
238170,"Siding Contractors",2.6690684922,-0.0427447892749,-0.0157624382058,56615.4763734,170288.195805
238190,"Other Foundation, Structure, and Building Exterior Contractors",0.815961350913,0.0544211212324,0.0714619124654,61562.3046946,46969.5227129
238210,"Electrical Contractors and Other Wiring Installation Contractors",3.8840141066,0.0783268105701,0.0205815151055,77923.9170287,304496.29172
238220,"Plumbing, Heating, and Air-Conditioning Contractors",67.1958654044,1.27290876085,0.0193090362699,77243.7940749,5185074.14715
238290,"Other Building Equipment Contractors",0.0800739283575,-0.0776164704278,-0.492207965898,111480.896674,17616.9959412
238310,"Drywall and Insulation Contractors",0.176132209701,-0.000748874390211,-0.00423377318189,65941.0513139,11677.5207678
238320,"Painting and Wall Covering Contractors",14.5464096467,0.346779177966,0.0244217044049,52299.5929384,839685.268123
238330,"Flooring Contractors",8.90837492827,0.201128747755,0.0230990078362,53981.5931628,598682.342931
238340,"Tile and Terrazzo Contractors",0.653957090973,-0.0117038091891,-0.0175822392246,63460.6228531,42272.0987011
238350,"Finish Carpentry Contractors",11.0320491309,0.329911972418,0.0308267374574,59789.3444431,741539.828173
238390,"Other Building Finishing Contractors",0.786319931411,-0.0172313560164,-0.0214440027488,54000.3636289,43786.4636918
238910,"Site Preparation Contractors",30.8422981182,0.997900195384,0.0334367675289,68730.2545748,2324147.1183
238990,"All Other Specialty Trade Contractors",25.2160394825,0.934410576841,0.0384822031698,66444.5532562,1842592.89454
311111,"Dog and Cat Food Manufacturing",0.00120127645129,-0.000424337723008,-0.261032248436,105547.781729,192.829809451
311119,"Other Animal Food Manufacturing",0.00137563746192,-4.98977186384E-5,-0.0350027970682,196280.54075,284.564703818
311211,"Flour Milling",0.00142696302194,-0.000262113161801,-0.1551813733,97578.2341039,221.50839187
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
311340,"Nonchocolate Confectionery Manufacturing",0.00140840553687,-0.000533614783078,-0.274773017356,15174.3918776,32.5929412749
311351,"Chocolate and Confectionery Manufacturing from Cacao Beans",0.00136324440792,-0.000671232772535,-0.329928877543,17521.6870806,35.6475162368
311352,"Confectionery Manufacturing from Purchased Chocolate",0.00131548598816,-0.000861219345549,-0.395652701453,32723.4635025,71.2294248796
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",0,0,0,0,0
311412,"Frozen Specialty Food Manufacturing",0,0,0,0,0
311421,"Fruit and Vegetable Canning",0.00127489705911,-0.00106550985813,-0.455266924006,66104.5980677,154.711848275
311422,"Specialty Canning",3.9781262859,0.241048713331,0.0645019292884,11830.9449239,57200.8394768
311423,"Dried and Dehydrated Food Manufacturing",0.00124319583955,-0.00127428928147,-0.506175496661,62445.3173277,157.205350004
311511,"Fluid Milk Manufacturing",0.00121846418445,-0.00149750354884,-0.551370154543,66959.5719261,181.860259769
311512,"Creamery Butter Manufacturing",0,0,0,0,0
311513,"Cheese Manufacturing",0,0,0,0,0
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0,0,0,0,0
311520,"Ice Cream and Frozen Dessert Manufacturing",0,0,0,0,0
311611,"Animal (except Poultry) Slaughtering",0.00119772507872,-0.00174181157991,-0.592546303105,67083.8453939,197.195664524
311612,"Meat Processed from Carcasses",0.00117761499636,-0.00200004141334,-0.629407700353,46738.6486933,148.553694714
311613,"Rendering and Meat Byproduct Processing",0.00187080826388,-0.00154222011028,-0.45186266893,89534.2039541,305.583153236
311615,"Poultry Processing",0,0,0,0,0
311710,"Seafood Product Preparation and Packaging",0,0,0,0,0
311811,"Retail Bakeries",0.00286151178472,-0.00069106740008,-0.194525544437,21788.7660922,77.8034232747
311812,"Commercial Bakeries",0.00341541531272,-0.000300854348196,-0.0809560057927,66950.477453,248.80633321
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",0,0,0,0,0
311821,"Cookie and Cracker Manufacturing",0,0,0,0,0
311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",0.00369392162475,-0.000116692929325,-0.0306231259208,70628.2645245,269.137422722
311830,"Tortilla Manufacturing",0,0,0,0,0
311911,"Roasted Nuts and Peanut Butter Manufacturing",0.00378407672013,-1.80309429159E-5,-0.00474235463955,40958.2687092,155.727938266
311919,"Other Snack Food Manufacturing",0,0,0,0,0
311920,"Coffee and Tea Manufacturing",0.00376710337312,4.73394106194E-5,0.0127264555215,40138.3160329,149.305244562
311930,"Flavoring Syrup and Concentrate Manufacturing",0,0,0,0,0
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",0,0,0,0,0
311942,"Spice and Extract Manufacturing",0,0,0,0,0
311991,"Perishable Prepared Food Manufacturing",0.00371110135134,9.49079382678E-5,0.0262452605341,29729.6937171,107.508454411
