NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",5.91128147635,0.388621625348,0.070368560772,53069.4533107,1410978.60255
112000,"Animal Production",0.0175035773461,-0.00914035447417,-0.343055767288,22785.2447195,610.861922953
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.0178120641489,-0.00656246704661,-0.269234595487,69979.3534389,1706.24156788
114111,"Finfish Fishing",0.019756858734,-0.0023420520266,-0.105980428265,170115.992047,3763.67761111
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.529968335682,0.0111583510709,0.021507587367,66956.1040797,58895.3983016
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.0171796603342,-0.00170778631433,-0.0904191204933,33747.0849358,638.010250627
115113,"Crop Harvesting, Primarily by Machine",0.0117036189359,0.000125896581128,0.0108740369884,60989.2660144,980.281838111
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.0832537593942,-0.0010211474134,-0.012116861971,54137.2587614,5346.23077774
115115,"Farm Labor Contractors and Crew Leaders",0.0305593990826,-0.00122927983725,-0.0386703656466,41915.1208619,1663.11477594
115116,"Farm Management Services",0.0222892510246,-0.000227600199013,-0.0101079940864,32524.9753477,843.631396446
115210,"Support Activities for Animal Production",0.576644259411,-0.000541044576386,-0.000937384532573,59616.5903294,66870.5772784
115310,"Support Activities for Forestry",0.108363986398,-0.0107631294284,-0.0903499539439,78613.0324266,12241.83183
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",4.15589211991E-5,7.80429181932E-6,0.231206562262,310208.000127,10.7959627788
212230,"Copper, Nickel, Lead, and Zinc Mining",4.32900856774E-5,2.90783852799E-6,0.0720078433781,155462.711411,6.27794133228
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,1198.45832217
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,49135.498454
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,4651.23850546
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,15119.4159929
212321,"Construction Sand and Gravel Mining",0.0413552850916,0.000112202487548,0.00272051651971,147918.880758,111571.5661
212322,"Industrial Sand Mining",0,0,0,0,4223.45776541
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,3984.79218533
213111,"Drilling Oil and Gas Wells",3.09564098191E-5,-4.26061996317E-6,-0.120981808787,98494.6790907,3.46869429999
213112,"Support Activities for Oil and Gas Operations",2.84706198353E-5,6.05658843063E-7,0.0217354994048,88241.2606218,2.72457055657
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",2.81354048587E-5,2.03986512207E-6,0.0781691102254,96160.6733583,2.6986819288
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",2.52273876693E-5,1.34944913716E-6,0.0565144740338,98171.7239351,2.34414126393
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,0
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,0
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",559.700112681,15.6589567431,0.0287826694216,54182.329329,31630617.7384
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.274797804963,0.00296457400465,0.0109058557491,52935.240071,15490.408252
236117,"New Housing For-Sale Builders",1.78129265338,0.0164487291384,0.00932021744955,50435.4188748,102365.137081
236118,"Residential Remodelers",16.3330696412,0.499873049722,0.0315712021155,48470.9218369,871171.850884
236210,"Industrial Building Construction",0.927682603335,0.0322818662193,0.0360529815101,113849.611924,103399.199747
236220,"Commercial and Institutional Building Construction",1.12547684562,0.0441415781666,0.0408213617879,84920.8575076,92223.2724899
237110,"Water and Sewer Line and Related Structures Construction",0.82817181854,-0.0279076432278,-0.0325993607768,75400.8793731,64555.5057953
237120,"Oil and Gas Pipeline and Related Structures Construction",0.177442773121,0.00614015383819,0.0358438993162,96184.5326991,16476.6994038
237130,"Power and Communication Line and Related Structures Construction",0.391463210325,-0.00507439779232,-0.0127967630016,87426.2185262,34667.9547335
237210,"Land Subdivision",0.511834113698,-0.0411588131659,-0.0744291855581,62910.2200428,132592.334845
237310,"Highway, Street, and Bridge Construction",1.28747400312,0.0190676444311,0.0150327568925,89095.7055055,132718.406729
237990,"Other Heavy and Civil Engineering Construction",0.242109406323,-0.00476303188764,-0.0192934939281,69375.2627277,33441.6187688
238110,"Poured Concrete Foundation and Structure Contractors",1.68681250415,0.0433733700431,0.0263918323124,53064.216578,135087.871011
238120,"Structural Steel and Precast Concrete Contractors",2.38665438701E-5,9.87165486551E-8,0.00415336864073,85099.3605229,2.02515215927
238130,"Framing Contractors",2.11056748185E-5,-2.21499806013E-6,-0.0949800235892,66335.2273197,1.55241013829
238140,"Masonry Contractors",1.92828002668E-5,-3.12039483034E-6,-0.139283473487,61643.7011893,1.3837266042
238150,"Glass and Glazing Contractors",1.87209559073E-5,-3.01905600128E-6,-0.138870945149,62112.5798645,1.3538914092
238160,"Roofing Contractors",1.07488000535,0.0136304550593,0.0128437793501,63143.5345302,88907.350308
238170,"Siding Contractors",0.52319407146,0.0132995356805,0.0260829146956,51357.8708312,43640.5747014
238190,"Other Foundation, Structure, and Building Exterior Contractors",1.87313905542E-5,-1.23831650068E-6,-0.0620097479285,61562.3046946,1.23167177849
238210,"Electrical Contractors and Other Wiring Installation Contractors",6.61122266341,-0.0109994841203,-0.00166099594294,66384.9434816,547244.862773
238220,"Plumbing, Heating, and Air-Conditioning Contractors",3.33859974911,0.0879159180179,0.0270453610951,74495.8625946,292848.003567
238290,"Other Building Equipment Contractors",1.59980775294E-5,-6.86525250691E-8,-0.00427296188063,111480.896674,1.79495720943
238310,"Drywall and Insulation Contractors",1.85252579013,0.0245707257652,0.0134416464848,53214.0786096,152329.466803
238320,"Painting and Wall Covering Contractors",4.31154334115,0.0380681251548,0.00890800185581,49544.3844951,368876.762346
238330,"Flooring Contractors",6.6862612805,0.12430492406,0.0189432719921,49837.5261095,607931.30938
238340,"Tile and Terrazzo Contractors",1.01876456782E-5,1.01876456782E-5,,0,0
238350,"Finish Carpentry Contractors",0,0,0,0,0
238390,"Other Building Finishing Contractors",0,0,0,0,0
238910,"Site Preparation Contractors",5.64067957667,0.0570011125413,0.0102085234505,52487.9390439,504534.929532
238990,"All Other Specialty Trade Contractors",2.62164589641,0.00744935970122,0.00284957905675,52019.5961418,236895.104258
311111,"Dog and Cat Food Manufacturing",0.000515005777708,1.92047370516E-5,0.0387347655145,105547.781729,58.8117535556
311119,"Other Animal Food Manufacturing",0.000529032427015,1.8407145457E-5,0.0360482453999,196280.54075,101.930793425
