NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",61.1937706366,3.16747470906,0.054586884419,44679.5676924,3477796.68872
112000,"Animal Production",1.22226902932,0.0393747537174,0.0332867903155,26015.3234821,36516.8175532
113110,"Timber Tract Operations",0.0201314675527,-0.00235069273995,-0.10455813451,30986.2334505,1377.95253631
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,3.23497268913,-0.180298325436,-0.0527918061749,57526.3308522,524286.992783
114111,"Finfish Fishing",0.00406936026179,-1.9003486176E-5,-0.00464818870029,170115.992047,696.291472054
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.222437391379,0.0263981668833,0.13465757657,56210.5694279,11019.4899504
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.003885524877,-4.31404897439E-5,-0.0109809529997,33747.0849358,132.708715048
115113,"Crop Harvesting, Primarily by Machine",0.113134983047,0.00121700028423,0.0108740369884,60989.2660144,9476.05776841
115114,"Postharvest Crop Activities (except Cotton Ginning)",6.86842366081,0.94613788438,0.159758903926,32322.9900565,199003.075527
115115,"Farm Labor Contractors and Crew Leaders",3.16970410369,-0.0496759835862,-0.0154302947274,27557.2639737,91946.535129
115116,"Farm Management Services",0.0564078651962,-0.00326393450813,-0.0546981073857,59570.9988243,4605.14775288
115210,"Support Activities for Animal Production",2.77438851367,0.0686479248311,0.0253712144891,33728.4787868,153423.224745
115310,"Support Activities for Forestry",18.4079669031,0.427111931089,0.0237537053579,152258.950184,2800508.24003
211120,"Crude Petroleum Extraction",0,0,0,0,304869.431265
211130,"Natural Gas Extraction",0,0,0,0,59169.2177158
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.0316458220183,0.00894820277069,0.394235301645,336574.707181,557250.914583
212230,"Copper, Nickel, Lead, and Zinc Mining",0.136683490298,-0.000916521387484,-0.00666076533176,166966.234618,153598.659966
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",6.82932576701E-5,-1.06681565892E-5,-0.135105946231,101518.563056,8.01605914117
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",3.06098805249E-5,3.8783489087E-6,0.145085173733,98494.6790907,2972.78869529
213112,"Support Activities for Oil and Gas Operations",3.59556472758E-5,1.24288212092E-5,0.528282955552,88241.2606218,2.30039789427
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",3.65754006753E-5,1.86095766498E-5,1.03583206778,96160.6733583,1.85794373763
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",1.28102235123,-0.0232749793638,-0.0178448416767,190780.229077,342137.614974
221111,"Hydroelectric Power Generation",0,0,0,0,1861.92863393
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,7066.2711156
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,865.649147646
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,359.902101293
221121,"Electric Bulk Power Transmission and Control",0.00340122324146,0.000900921880856,0.360325317201,171288.393129,428.272602395
221122,"Electric Power Distribution",63.6311200806,1.1536170795,0.0184645196124,162927.986137,10199338.9471
221210,"Natural Gas Distribution",0.169074895327,0.0195767822472,0.130950029027,50765.2118218,7589.30337744
221310,"Water Supply and Irrigation Systems",5.08275650449,0.233155434049,0.048077239893,73068.251105,406428.043345
221320,"Sewage Treatment Facilities",1.24169575213,0.0989017844926,0.0865438454293,73121.8325996,84821.0849346
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",29.8687780926,3.35481641042,0.126530182499,62631.7888097,1700746.97661
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.839048970967,0.00899121053486,0.0108320299664,52921.2338955,47290.7198974
236117,"New Housing For-Sale Builders",4.86687169456,0.0448756675438,0.00930645054296,50434.7290035,279684.327246
236118,"Residential Remodelers",130.660100004,6.4352729981,0.0518034369878,51371.5335077,6685874.87138
236210,"Industrial Building Construction",32.9012079304,1.08214572198,0.0340093531006,112584.340158,3632415.0804
236220,"Commercial and Institutional Building Construction",94.5324050705,-1.67945114664,-0.0174557607832,82075.8428857,7967127.99693
237110,"Water and Sewer Line and Related Structures Construction",8.76328052394,0.314987228922,0.0372841256716,76012.8323923,642289.696064
237120,"Oil and Gas Pipeline and Related Structures Construction",5.15097146291,0.149746787986,0.0299420237482,102383.168406,513827.02663
237130,"Power and Communication Line and Related Structures Construction",10.1127192644,-0.1257318867,-0.0122803620239,116094.682864,1203879.88003
237210,"Land Subdivision",1.40322598976,0.0313142294587,0.0228252504023,99357.6695645,136310.213893
237310,"Highway, Street, and Bridge Construction",113.81953058,6.12142166266,0.0568387107649,106480.387606,11557943.0561
237990,"Other Heavy and Civil Engineering Construction",5.80871082551,-0.014323128588,-0.00245973640218,111000.323293,702902.661506
238110,"Poured Concrete Foundation and Structure Contractors",27.8985030772,1.21494035373,0.0455314144636,58291.990315,1701341.41391
238120,"Structural Steel and Precast Concrete Contractors",96.3743797672,-2.0513597804,-0.0208417004518,84903.7542182,8402684.71605
238130,"Framing Contractors",0.951294530531,0.0347188887101,0.0378789126898,66335.2273197,61014.5910573
238140,"Masonry Contractors",9.89079519527,-0.119139891862,-0.0119021642823,59262.7724988,687549.823231
238150,"Glass and Glazing Contractors",15.7390161494,0.228610568531,0.0147391741202,61003.0104576,981138.411066
238160,"Roofing Contractors",38.4957841849,1.32388896705,0.0356153206418,80396.207913,3085233.756
238170,"Siding Contractors",18.9542918331,0.170000270098,0.00905012944077,56128.7819917,1219191.59098
238190,"Other Foundation, Structure, and Building Exterior Contractors",16.7835645191,1.46526573796,0.095654599698,59163.6359721,1016422.13038
238210,"Electrical Contractors and Other Wiring Installation Contractors",115.60535816,3.0143404001,0.0267724767043,77349.5786037,9023224.28241
238220,"Plumbing, Heating, and Air-Conditioning Contractors",184.462425762,5.60545001467,0.0313404047634,77127.746755,14154103.4271
238290,"Other Building Equipment Contractors",133.31495817,3.02212479503,0.0231948658784,107107.509527,14346603.2315
