NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",13.4137461636,0.791557133012,0.0627115574879,45523.1831275,1004702.20338
112000,"Animal Production",1.43870634368,0.00872556392529,0.00610187496841,37480.9871565,84467.1392132
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.0217372592618,0.000733927878201,0.0349434032533,69979.3534389,1470.25420851
114111,"Finfish Fishing",0.019822375903,0.00298154896305,0.177042907316,170115.992047,2868.17047197
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.0173417392476,-0.0138379177096,-0.443812378327,56210.5694279,1752.62842107
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.0136701864586,-0.0205200754848,-0.600173099545,33747.0849358,1154.93311496
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.0105059175485,-0.020082051085,-0.656534316665,28843.653868,882.269861563
115115,"Farm Labor Contractors and Crew Leaders",0.010859942645,-0.0164357500028,-0.60213712892,26042.1890119,711.144902837
115116,"Farm Management Services",0.0142632632431,-0.0117962266967,-0.452665294829,22309.9382848,585.539557053
115210,"Support Activities for Animal Production",0.130931514294,-0.00768636498079,-0.0554500257903,52336.8462891,13753.9938548
115310,"Support Activities for Forestry",0.0376360113561,-0.00676601560076,-0.152380782241,122945.557956,5979.13616021
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",0,0,0,0,0
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,0
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0.00266056455139,-0.0493569878289,-0.94885256169,162858.074028,8473.92223974
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0.0310191355418,0.000880152301908,0.0292031185957,73135.4225873,10688.5187927
221320,"Sewage Treatment Facilities",0.000164389007468,5.69343805257E-5,0.529845779061,73121.8325996,7.85728887732
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",108.513692804,8.89795771992,0.0893228134329,62631.7888097,6389884.78216
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.335018325329,0.00359154984465,0.0108366315286,52921.3114704,18882.3357669
236117,"New Housing For-Sale Builders",1.55679491136,0.0143696636374,0.0093162788009,50432.5802323,89460.5233482
236118,"Residential Remodelers",0,0,0,0,0
236210,"Industrial Building Construction",0,0,0,0,0
236220,"Commercial and Institutional Building Construction",3.30508010375,-0.0434357385825,-0.0129716389672,84920.8575076,285583.110308
237110,"Water and Sewer Line and Related Structures Construction",1.30558087506E-5,1.30558087506E-5,,0,0
237120,"Oil and Gas Pipeline and Related Structures Construction",1.26872623696E-5,1.26872623696E-5,,0,0
237130,"Power and Communication Line and Related Structures Construction",1.15847429072E-5,1.15847429072E-5,,0,0
237210,"Land Subdivision",1.01131671855E-5,1.01131671855E-5,,0,0
237310,"Highway, Street, and Bridge Construction",0,0,0,0,0
237990,"Other Heavy and Civil Engineering Construction",0,0,0,0,0
238110,"Poured Concrete Foundation and Structure Contractors",121.534410617,3.14595395117,0.0265731477526,58887.1035719,7299943.29913
238120,"Structural Steel and Precast Concrete Contractors",1.1456122806E-5,1.1456122806E-5,,0,0
238130,"Framing Contractors",1.88395365797E-5,1.88395365797E-5,,0,0
238140,"Masonry Contractors",21.20509787,-0.95043799978,-0.042898443322,60372.4070116,1450317.23641
238150,"Glass and Glazing Contractors",0.148819805495,-0.107987832206,-0.420500858825,62112.5798645,15993.0756231
238160,"Roofing Contractors",6.44424480638,0.0973620804904,0.0153401417192,82132.3206952,526289.282711
238170,"Siding Contractors",16.5346007235,-0.272619016535,-0.0162203517745,56894.7835999,1035057.80258
238190,"Other Foundation, Structure, and Building Exterior Contractors",1.2815342092,0.134284772371,0.11704932516,61562.3046946,70758.9125046
238210,"Electrical Contractors and Other Wiring Installation Contractors",25.0397214379,0.235094692858,0.00947785650128,78089.3704593,1983705.11731
238220,"Plumbing, Heating, and Air-Conditioning Contractors",23.676683793,0.266054394762,0.0113646835476,77321.4789497,1833761.26217
238290,"Other Building Equipment Contractors",0.0107003485728,0.00275419282768,0.3466069526,111480.896674,887.735680723
238310,"Drywall and Insulation Contractors",0.353935532936,-0.09226226438,-0.206774360911,65941.0513139,29457.5537653
238320,"Painting and Wall Covering Contractors",31.8343443955,0.600402574429,0.0192227602225,52498.7865918,1785613.82169
238330,"Flooring Contractors",0.721693504299,-0.0423897694655,-0.0554779445133,56140.8133478,43025.683016
238340,"Tile and Terrazzo Contractors",13.5926134848,0.607011138596,0.0467449350759,61024.7964988,892403.873984
238350,"Finish Carpentry Contractors",1.42771105337,-0.00832720460781,-0.00579873451252,62101.6558106,89638.8876383
238390,"Other Building Finishing Contractors",1.19812758052,-0.0314236639224,-0.0255570185175,54000.3636289,66999.7071306
238910,"Site Preparation Contractors",5.68633265921,0.396501117508,0.0749553391979,70649.8436565,404143.911354
238990,"All Other Specialty Trade Contractors",33.463946155,1.09484905056,0.0338238983628,67748.1519742,2413202.5501
311111,"Dog and Cat Food Manufacturing",0.00165844638645,4.01347239629E-5,0.0248003675023,105547.781729,191.963587943
311119,"Other Animal Food Manufacturing",0.00154999847254,-4.7343752322E-5,-0.0296390789557,196280.54075,318.860750204
311211,"Flour Milling",0.00245036130121,0.000940730325981,0.623152506418,97578.2341039,197.975634763
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
311340,"Nonchocolate Confectionery Manufacturing",0.0025774506344,0.000566492998869,0.281703099488,15174.3918776,33.749916748
