NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",0.707431911796,0.0863190228316,0.13897477313,61397.622468,157774.235924
112000,"Animal Production",0.474945368268,0.0125573504179,0.0271576034264,41008.4827011,18980.3459743
113110,"Timber Tract Operations",0.335235978682,0.00829525763651,0.0253723598883,115401.786233,54759.0052545
113210,"Forest Nurseries and Gathering of Forest Products",0.208110327149,0.0266286865211,0.146729368486,41815.3790177,7611.04068458
113310,Logging,27.8121614318,0.649645986763,0.0239170038606,67732.2538428,1884548.79588
114111,"Finfish Fishing",0.104177869959,0.0129273512823,0.14166879783,131571.880178,12006.5744583
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0.140524945852,0.0222607766635,0.188229256724,49408.9257243,6193.55750961
114210,"Hunting and Trapping",0.103282596537,0.0425784427074,0.70140904735,60837.5551694,3694.39020738
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.569951290166,0.0645306572034,0.127677132659,65574.1958836,33806.0504714
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0,0,0,0,0
115115,"Farm Labor Contractors and Crew Leaders",0.160802476294,-0.0352474183826,-0.179787999584,47114.2920683,9260.79326324
115116,"Farm Management Services",0,0,0,0,0
115210,"Support Activities for Animal Production",2.88563852154,0.612466470624,0.269432518483,51072.9345715,200987.628136
115310,"Support Activities for Forestry",10.1139386445,1.52485666167,0.17753430049,58784.3740602,639791.687708
211120,"Crude Petroleum Extraction",0,0,0,0,80056.7320223
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.00025867039423,1.96323219189E-5,0.0821305230967,395805.330855,94.7235758075
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",3.06188386284E-5,2.66780465811E-6,0.0954456518837,232456.957051,6.49769496773
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0.000110703511605,4.80599504498E-6,0.0453834537495,217454.287872,23.4124210688
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",5.11285064338E-5,8.49506646321E-6,0.199258292764,58131.6724524,450.11045127
213112,"Support Activities for Oil and Gas Operations",1.12327684453E-5,-4.35937086468E-6,-0.27958773187,125555.351975,3519.54369741
213113,"Support Activities for Coal Mining",0,0,0,0,638.740219722
213114,"Support Activities for Metal Mining",2.53590235292E-5,7.86113847276E-6,0.449262207827,67179.5097606,4151.15163303
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",1.01687087554E-5,-3.64041349838E-6,-0.263623815582,65063.0592411,967.102003537
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,0
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,0
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",3.12498638225,0.117286993096,0.0389955836406,51554.6993643,232476.07484
