NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",1.42391750867,-0.203217537473,-0.124892852597,45349.961084,122947.269054
112000,"Animal Production",1.08068127146,-0.00527912234378,-0.00486124758684,22785.2447195,24897.6712178
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.955996757979,0.0158688248592,0.0168794312989,69979.3534389,65809.8958191
114111,"Finfish Fishing",0.0052935078127,-0.00020475725796,-0.0372403395122,170115.992047,936.41253954
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.00436333418244,-0.000165159701224,-0.036471220999,56210.5694279,254.549531961
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.00339979720477,-0.000113785816126,-0.032384553161,33747.0849358,118.687402563
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.00263095485982,-3.6915481118E-5,-0.013837059677,28843.653868,76.9512230304
115115,"Farm Labor Contractors and Crew Leaders",0.00234116942332,6.38099455113E-5,0.028019267987,26042.1890119,59.3328993505
115116,"Farm Management Services",0.00210764498901,9.04826036622E-5,0.0448563805866,22309.9382848,45.3243088161
115210,"Support Activities for Animal Production",0.00196906812068,0.000116955616057,0.0631471445528,16084.7934897,30.3517122941
115310,"Support Activities for Forestry",0.00196339016116,-0.00100016287225,-0.33748775911,154105.677688,465.509367607
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
