NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",44.8657583468,1.94211907742,0.0452459090254,44214.4108843,2107242.33168
112000,"Animal Production",6.54637899973,0.348193166965,0.0561766259289,22785.2447195,142104.991942
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,4.03595810609,0.271336116252,0.0720752620008,69979.3534389,263527.305403
114111,"Finfish Fishing",7.35695872024,-0.105630500948,-0.0141546717656,69007.0546733,1029120.1297
114112,"Shellfish Fishing",10.1558796926,0.273998105317,0.0277273212492,69001.8875553,1547406.85683
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",2.622394565,0.186450427895,0.0765413397848,56210.5694279,136925.97493
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.000436260446558,0.000120225714992,0.380419311501,33747.0849358,10.6755244393
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",5.18629910937,0.251327302649,0.050927809214,28843.653868,142342.793171
115115,"Farm Labor Contractors and Crew Leaders",3.35051541693,0.0251196377846,0.00755387913287,26042.1890119,86637.7816008
115116,"Farm Management Services",0.00084500400073,0.000273787885724,0.479307005757,22309.9382848,12.8348494823
115210,"Support Activities for Animal Production",1.81136009654,0.105366779058,0.0617627149995,21976.0037623,50921.920858
115310,"Support Activities for Forestry",5.05940230953,0.123082353948,0.0249340308278,153545.109294,773397.003604
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",0,0,0,0,0
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,0
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
