NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",49.285335801,1.3526148462,0.0282190290735,40268.6490606,2693464.28654
112000,"Animal Production",18.5046695168,2.03098328785,0.123286510355,81038.1705624,1428941.0871
113110,"Timber Tract Operations",4.31250088548,0.156054009777,0.0375450509639,119694.186807,497502.532357
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,7.76773339614,0.0796742821791,0.0103633805357,65026.3653806,500080.572561
114111,"Finfish Fishing",5.78884059779,-0.0142635107264,-0.00245791053541,69001.8875553,738946.063004
114112,"Shellfish Fishing",3.71902287959,0.00709128780098,0.00191040368758,69001.8875553,397513.312252
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0,0,0,0,0
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.921855507741,-0.0157485771788,-0.0167966174978,53678.259224,53890.0306257
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0,0,0,0,1767.78483572
115115,"Farm Labor Contractors and Crew Leaders",2.73271120348,0.507181485115,0.227892479229,46991.376627,104967.388993
115116,"Farm Management Services",0,0,0,0,0
115210,"Support Activities for Animal Production",0,0,0,0,0
115310,"Support Activities for Forestry",16.6956132248,-0.0123853660756,-0.000741283643772,62802.4604539,1088093.37758
211120,"Crude Petroleum Extraction",0,0,0,0,171936.956704
211130,"Natural Gas Extraction",0,0,0,0,33577.1559047
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0.129630011561,0.00462365583045,0.0369873659898,99845.9795173,12481.3820338
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,136860.136173
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,5981.2067088
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,18238.8413357
212321,"Construction Sand and Gravel Mining",0,0,0,0,60028.1206702
212322,"Industrial Sand Mining",0.193896642888,-0.00591216148441,-0.029589093949,123259.123965,29776.737568
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,5422.51658504
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,24511.1775912
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,6054.6066565
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0.130034857901,0.000973013968909,0.00753912960844,133852.93788,31754.9092634
221111,"Hydroelectric Power Generation",0.767436748019,-0.387832654983,-0.335707544903,203573.555642,238906.771762
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",27.4052670447,2.04711637999,0.080728141695,196486.464457,4983964.61446
221210,"Natural Gas Distribution",8.27419513309,0.865418231172,0.116809865195,164359.015454,1219502.474
221310,"Water Supply and Irrigation Systems",0,0,0,0,0
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",12.8475788652,1.07035187824,0.0908831832339,51375.2901205,662705.210313
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.0420914754998,-0.0001817427041,-0.00429923984551,49267.4261186,2082.69265465
236117,"New Housing For-Sale Builders",0.787626289583,0.00849248403793,0.0108999044548,47829.02368,46917.3465869
236118,"Residential Remodelers",1.02429020651,0.0535004726864,0.0551102579911,32077.9517942,31186.0590787
236210,"Industrial Building Construction",0,0,0,0,0
236220,"Commercial and Institutional Building Construction",0.354525771841,-0.0169553606131,-0.045642588901,46593.3354025,17383.0432874
237110,"Water and Sewer Line and Related Structures Construction",13.9698239681,0.308482944896,0.0225807220807,71752.4561555,980415.237998
