NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",35.2866370981,1.86558198159,0.0558205590782,45545.0453128,2677282.71732
112000,"Animal Production",0.0266032347285,0.0219054751449,4.66296215361,22785.2447195,107.704916532
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.177157738068,0.01936350933,0.122713672641,69979.3534389,11045.7538684
114111,"Finfish Fishing",0.146494421653,0.00806894479449,0.0582908939713,170115.992047,23575.318879
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.228798869883,0.00132782244047,0.00583732503717,56210.5694279,12786.2927827
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.117678925176,-0.0358255637302,-0.233384469637,33747.0849358,5185.31907789
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.260536990912,0.00507301061482,0.0198580269865,28843.653868,7368.52365816
115115,"Farm Labor Contractors and Crew Leaders",0.365315926574,0.0180953898506,0.0521149757483,26042.1890119,9046.26667797
115116,"Farm Management Services",0.304984167502,0.0286859633541,0.10382247486,22309.9382848,6208.23847455
115210,"Support Activities for Animal Production",0.623713576821,0.0206833351382,0.0342990014572,41084.4485537,44329.3602545
115310,"Support Activities for Forestry",0.875654010818,-0.016704702402,-0.0187197168073,149454.277565,137183.684089
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.00027170713468,1.92590016237E-5,0.0762889445469,310208.000127,80.7421292465
212230,"Copper, Nickel, Lead, and Zinc Mining",0.0225204823893,-0.0116674048169,-0.341273058102,155462.711411,5314.9481593
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",9.89045266944,0.48210405362,0.0512421545274,101518.563056,955123.203309
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",9.46234765297E-5,6.17632535661E-5,1.87957499967,98494.6790907,9142.1774178
213112,"Support Activities for Oil and Gas Operations",0.00518876545888,0.0051085783346,63.7082122704,88241.2606218,7.84050901322
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0.0213050010361,-0.0142708004571,-0.401137848147,96160.6733583,3679.08744411
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",6.99032876384E-5,-5.01705818083E-6,-0.0669652298847,98171.7239351,7.35506852512
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0.00109936576455,0.000112805589941,0.114342330904,162858.074028,160.715639661
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0.0313318253154,0.000961925864064,0.0316736598225,73134.8916412,10705.3962621
221320,"Sewage Treatment Facilities",0.000468018858538,0.000175061014581,0.597563841327,73121.8325996,21.4216406901
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",31.0688217885,2.10801587909,0.0727885779727,62631.7888097,1857700.62133
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.241632101599,0.00266640842709,0.0111581222882,52934.135796,13617.2234736
236117,"New Housing For-Sale Builders",1.5007783094,0.0138763979639,0.00933242324676,50434.8837539,86243.1495272
236118,"Residential Remodelers",43.1742037861,1.38640916277,0.033177370935,51097.6573081,2253790.00132
236210,"Industrial Building Construction",0.0923850163625,-0.0104996415384,-0.102052548481,75980.9346601,7817.31955565
