NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",2.49734010114,0.23075274458,0.101806243608,49583.850292,394942.453849
112000,"Animal Production",0.642569910165,-0.0133673520853,-0.0203790100893,31522.7610139,29133.7213514
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.000651726846998,9.83790500144E-6,0.0153264908581,69979.3534389,44.9328680832
114111,"Finfish Fishing",0.000515505733841,3.884252149E-6,0.00759204272689,170115.992047,87.13453513
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.000417699597671,1.30756427362E-5,0.0323155428064,56210.5694279,22.7441707983
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.000360000274462,1.53427975441E-5,0.044516073411,33747.0849358,11.6423891128
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.343485811192,0.0118529860534,0.0357412932464,28843.653868,9565.51414808
115115,"Farm Labor Contractors and Crew Leaders",0.489542872082,-0.00921824449895,-0.0184822837878,26042.1890119,12994.4101572
115116,"Farm Management Services",0.000347259352275,-1.05528475755E-5,-0.0294926991868,22309.9382848,8.03980421309
115210,"Support Activities for Animal Production",0.281250010856,0.0148939369017,0.0559173916352,34951.2026683,15847.3185984
115310,"Support Activities for Forestry",0.555298591483,0.0179702770469,0.0334437560131,151530.766895,83407.0754528
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.132966244989,-0.0118841428755,-0.0820442599475,310208.000127,46328.4421903
212230,"Copper, Nickel, Lead, and Zinc Mining",0.847682186664,-0.227073110349,-0.211278893884,155462.711411,167084.577444
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",2.25700980896,0.184689477358,0.0891220698561,101518.563056,210379.240208
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0.187139067516,0.187108413914,6103.96181295,98494.6790907,3.01922035965
213112,"Support Activities for Oil and Gas Operations",0.0523071136793,0.0522026144974,499.550460738,88241.2606218,10.2176850147
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0.293960921553,-0.0100569689317,-0.0330801878655,96160.6733583,31440.1462995
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",4.64651287488E-5,-1.00079979352E-5,-0.177216997232,98171.7239351,5.5440710003
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",1.27476264681,0.0409818155955,0.0332164470047,162858.074028,200989.134363
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0.0914623321734,-0.00397428442822,-0.0416431823523,73065.5930253,6975.38109927
221320,"Sewage Treatment Facilities",0.0842736626142,-0.00614085221384,-0.0679188759185,73121.8325996,6611.28312409
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",32.8910948801,2.42016447485,0.0794253553359,62631.7888097,1954568.06427
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.117779365436,0.00130213926277,0.0111793464315,52929.2353126,6636.84375832
236117,"New Housing For-Sale Builders",0.802862539118,-0.269898892215,-0.251592650828,71440.9619367,81792.7704013
236118,"Residential Remodelers",22.5721803599,0.948479363783,0.0438629522278,51652.3922774,1161289.25936
236210,"Industrial Building Construction",5.7770751475,0.302403255454,0.0552367815674,113137.951758,628141.246258
236220,"Commercial and Institutional Building Construction",11.3519932002,-0.161543076655,-0.0140307089647,82620.1366823,958873.882954
237110,"Water and Sewer Line and Related Structures Construction",0.0301997405441,0.030179036532,1457.64194958,76118.6214646,1.57625329396
237120,"Oil and Gas Pipeline and Related Structures Construction",0.000196428700278,0.000181783942299,12.4129017739,102708.185163,1.50963977248
237130,"Power and Communication Line and Related Structures Construction",2.73212835822E-5,2.73212835822E-5,,0,0
237210,"Land Subdivision",0.129343050387,-0.0088911165444,-0.0643192398941,62906.5116576,33146.6862643
237310,"Highway, Street, and Bridge Construction",1.23240088279,0.0437439793951,0.036801182301,107205.565128,127697.333819
237990,"Other Heavy and Civil Engineering Construction",0.00299980816466,-0.0154561442875,-0.837461210824,117850.871025,2183.02806591
238110,"Poured Concrete Foundation and Structure Contractors",0.0354086586086,-0.0796023645525,-0.692128131414,59476.8518587,6852.45956521
238120,"Structural Steel and Precast Concrete Contractors",0.110647038852,-0.112165572405,-0.503407647225,85099.3605229,18984.8838388
238130,"Framing Contractors",0.525594191443,-0.0194244446524,-0.0356399641516,66335.2273197,36280.7908946
238140,"Masonry Contractors",0.330909731153,-0.0626387247358,-0.159163944868,61643.7011893,24307.4019618
