NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",0.184836844015,0.0117328219574,0.0677790256864,56720.1213319,58955.7480721
112000,"Animal Production",0.00773815191293,-0.00121253062169,-0.135467950852,22785.2447195,205.211122057
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.0220274326355,0.00214441290555,0.107851469982,69979.3534389,1391.831272
114111,"Finfish Fishing",0.000923968371301,-7.76009373341E-5,-0.0774793483238,170115.992047,170.577818234
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.00660176456709,0.00040870080085,0.065993313855,56210.5694279,348.116067638
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.000682529692462,-3.65162620679E-5,-0.0507843230851,33747.0849358,24.2890793127
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.00980640311196,0.00566304669898,1.36677759153,28843.653868,119.509684761
115115,"Farm Labor Contractors and Crew Leaders",0.0129241955905,0.00469796780874,0.571096246463,26042.1890119,214.320993136
115116,"Farm Management Services",0.000616027579422,5.21803347395E-5,0.0925433887131,22309.9382848,12.6692758247
115210,"Support Activities for Animal Production",0.000901612782162,2.87261234004E-5,0.0329093395026,16084.7934897,14.3045331566
115310,"Support Activities for Forestry",0.000789601787636,-0.0022575809097,-0.740874812552,154105.677688,478.6457588
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",0,0,0,0,0
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,0
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,0
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,0
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",9.56842796276E-5,6.13166870257E-5,1.78414262925,62631.7888097,2.20452076954
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.000145795785167,7.04629917268E-5,0.935356151139,83705.987631,6.30581360763
236117,"New Housing For-Sale Builders",0.000144917108501,3.52269135978E-5,0.321149156758,107943.805212,11.8406962494
236118,"Residential Remodelers",0.000124064731327,1.60915128673E-5,0.149032446164,53049.1670611,5.73619418518
236210,"Industrial Building Construction",0.000100560380553,2.47070291857E-6,0.0251882051011,113849.611924,11.3272122195
236220,"Commercial and Institutional Building Construction",7.86566077133E-5,-7.45994910873E-6,-0.0866261887844,84920.8575076,7.34457750965
237110,"Water and Sewer Line and Related Structures Construction",5.84554885357E-5,-1.18023862831E-5,-0.167986667879,76118.6214646,5.34892494187
237120,"Oil and Gas Pipeline and Related Structures Construction",0.00240106135191,-0.000144628181222,-0.0568129692722,102708.185163,262.419780037
237130,"Power and Communication Line and Related Structures Construction",0.0037604714029,2.32187608628E-5,0.0062127886677,117806.131806,446.170123279
237210,"Land Subdivision",0.00368283408703,4.17630550323E-5,0.0114699918418,99357.6695645,361.769018631
237310,"Highway, Street, and Bridge Construction",0.00317948994326,-7.51078532406E-5,-0.0230774608529,107205.565128,349.641229593
237990,"Other Heavy and Civil Engineering Construction",0.00266725657823,-0.000188953702957,-0.0661553892588,117850.871025,337.841529562
238110,"Poured Concrete Foundation and Structure Contractors",0.00227802029738,-0.000211775123112,-0.0850572385864,59476.8518587,148.344236715
238120,"Structural Steel and Precast Concrete Contractors",0.00205088152254,-0.000131952422858,-0.0604500507864,85099.3605229,185.989691782
238130,"Framing Contractors",0.00201024042712,2.83486095039E-5,0.0143038127772,66335.2273197,131.930539341
238140,"Masonry Contractors",0.00217562009228,0.000244652792167,0.126699603951,61643.7011893,119.265614276
238150,"Glass and Glazing Contractors",0.00252556897583,0.000466356840262,0.226473432342,62112.5798645,128.240482655
238160,"Roofing Contractors",0.0029684019456,0.000605927588241,0.25648006987,82789.3067409,195.828618267
238170,"Siding Contractors",0.00338587146535,0.000625099032705,0.226421788813,57737.6577354,159.931916894
238190,"Other Foundation, Structure, and Building Exterior Contractors",0.00368531456028,0.000550344057729,0.175549995536,61562.3046946,193.355600249
238210,"Electrical Contractors and Other Wiring Installation Contractors",0.00382245519926,0.000440156540217,0.130135326471,78634.4217736,270.073541696
238220,"Plumbing, Heating, and Air-Conditioning Contractors",0.00380035993702,0.000354175011763,0.102773072091,77484.9853687,267.595943736
238290,"Other Building Equipment Contractors",0.00688231641179,0.00356343036999,1.07368265289,111480.896674,370.78225674
238310,"Drywall and Insulation Contractors",0.0501435441809,0.0251860627957,1.00915883326,65941.0513139,1647.66915967
238320,"Painting and Wall Covering Contractors",0.13327721681,-0.00654620450118,-0.0468176535791,52925.8554994,7404.41511032
238330,"Flooring Contractors",0.187845707961,-0.00030996930723,-0.0016474087401,56140.8133478,10595.0840776
238340,"Tile and Terrazzo Contractors",0.197271696586,0.0028318311288,0.0145640459179,63460.6228531,12347.7001309
238350,"Finish Carpentry Contractors",0.182085276668,0.00414308002732,0.0232832914594,62101.6558106,11107.3228601
238390,"Other Building Finishing Contractors",0.153625582398,0.00427503936712,0.0286241970091,54000.3636289,8138.28841055
238910,"Site Preparation Contractors",0.11865882671,0.00362351640175,0.031499166578,73874.8325784,8503.5840129
238990,"All Other Specialty Trade Contractors",0.0815385496139,0.00247798399473,0.0313428569012,70981.0353592,5633.09834859
311111,"Dog and Cat Food Manufacturing",0,0,0,0,0
311119,"Other Animal Food Manufacturing",0,0,0,0,0
311211,"Flour Milling",0,0,0,0,0
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
311340,"Nonchocolate Confectionery Manufacturing",0,0,0,0,0
311351,"Chocolate and Confectionery Manufacturing from Cacao Beans",0,0,0,0,0
311352,"Confectionery Manufacturing from Purchased Chocolate",0,0,0,0,0
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",0,0,0,0,0
311412,"Frozen Specialty Food Manufacturing",0,0,0,0,0
311421,"Fruit and Vegetable Canning",0,0,0,0,0
311422,"Specialty Canning",0,0,0,0,0
311423,"Dried and Dehydrated Food Manufacturing",0,0,0,0,0
