NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",14.9785417925,0.818422025397,0.0577976767752,47301.6672624,1714104.70132
112000,"Animal Production",0.0566334751845,0.0113437705406,0.250471285466,22785.2447195,1038.35110581
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.062544533284,0.0131554633923,0.266363861907,69979.3534389,3457.28430107
114111,"Finfish Fishing",0.099002208786,0.0128819372939,0.149580778959,170115.992047,14667.1906678
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.140565792936,0.00966544485124,0.0738381905982,56210.5694279,7357.99212596
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.145234972033,-0.00251175628299,-0.0170004189711,33747.0849358,4990.82427162
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.156070266539,-0.00673300633873,-0.0413567013717,28843.653868,4695.84700915
115115,"Farm Labor Contractors and Crew Leaders",0.178840883084,-0.00510339281754,-0.0277442328256,26042.1890119,4792.36910752
115116,"Farm Management Services",0.17536703917,0.000292564661916,0.00167108690595,22309.9382848,3933.80800974
115210,"Support Activities for Animal Production",0.156684334082,0.00352027719904,0.0229837030351,16084.7934897,2509.99406176
115310,"Support Activities for Forestry",0.138973840326,0.00449983882054,0.0334625189267,154105.677688,21122.9246431
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.00013565250001,1.25264950706E-5,0.101737200657,310208.000127,39.380191424
212230,"Copper, Nickel, Lead, and Zinc Mining",0.0151942594236,-0.0183028934247,-0.546401466048,155462.711411,5207.56459149
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
