NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",19.9540291382,0.18561304071,0.00938937342248,20067.8614755,3904263.13399
112000,"Animal Production",5.35162476229,-0.262328800669,-0.0467279961843,138629.254769,1182686.58368
113110,"Timber Tract Operations",0.493065809558,-0.0261439740335,-0.0503533925202,30986.2334505,16088.3555642
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,20365.6972861
113310,Logging,18.9190633395,-0.728132498247,-0.0370603776874,59643.6346499,1198506.63919
114111,"Finfish Fishing",0.546580205042,-0.0397062400875,-0.0677249839518,69001.8875553,65129.7692087
114112,"Shellfish Fishing",0.470703370765,-0.018048588829,-0.0369279109265,69001.8875553,55680.037918
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0,0,0,0,0
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.607410585824,0.00305373980928,0.0050528753491,60989.2660144,40483.9355138
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,654.756616693
115114,"Postharvest Crop Activities (except Cotton Ginning)",0,0,0,0,743.840481036
115115,"Farm Labor Contractors and Crew Leaders",0,0,0,0,848.877271633
115116,"Farm Management Services",0,0,0,0,0
115210,"Support Activities for Animal Production",7.04164349666,0.877757497651,0.142403266023,100664.834977,782570.259001
115310,"Support Activities for Forestry",2.07506482019,-0.45442812356,-0.179651864491,177700.952048,874089.869538
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0.0203562425376,-0.00210019880055,-0.0935232243133,165781.928624,3722.87215507
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0.0204568060335,-0.00203933029822,-0.0906524688575,96043.5991205,2160.6098996
212321,"Construction Sand and Gravel Mining",0,0,0,0,0
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,0
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,85204.1477548
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,31786.5901933
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",28.1034005382,0.373436312258,0.0134668876316,45011.0693378,1406064.19409
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0,0,0,0,0
236117,"New Housing For-Sale Builders",0.924671673581,-0.00497266714335,-0.00534899953188,49267.4261186,45801.1838732
236118,"Residential Remodelers",38.2323023675,2.17167754344,0.0602229593646,45877.3421796,1981406.4586
236210,"Industrial Building Construction",0,0,0,0,0
236220,"Commercial and Institutional Building Construction",11.1001086059,0.0235203772298,0.00212343157877,75052.9109057,854391.8906
237110,"Water and Sewer Line and Related Structures Construction",10.1578886731,1.56725317919,0.182437397128,79528.6598213,698352.680695
237120,"Oil and Gas Pipeline and Related Structures Construction",0,0,0,0,0
237130,"Power and Communication Line and Related Structures Construction",0,0,0,0,0
237210,"Land Subdivision",1.46416183581,-0.104610173459,-0.0666828403625,72372.1456547,230738.46812
237310,"Highway, Street, and Bridge Construction",0.191665617477,-0.0591984658273,-0.235978243866,100357.723944,31195.2209101
237990,"Other Heavy and Civil Engineering Construction",0,0,0,0,75439.1884574
238110,"Poured Concrete Foundation and Structure Contractors",7.5743588369,0.401225838198,0.0559345321314,46349.9536278,365164.884865
238120,"Structural Steel and Precast Concrete Contractors",0,0,0,0,0
238130,"Framing Contractors",2.79046731256,0.27221098023,0.108095024615,42427.8460309,160659.522838
238140,"Masonry Contractors",2.27263927929,0.257321640252,0.127682919688,45196.9096061,137121.214368
238150,"Glass and Glazing Contractors",0,0,0,0,0
238160,"Roofing Contractors",1.41979561391,-0.231364612455,-0.140122447695,41264.7945262,114365.980879
238170,"Siding Contractors",0,0,0,0,61358.3437306
238190,"Other Foundation, Structure, and Building Exterior Contractors",0,0,0,0,0
