NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",21.5521031456,0.258141937026,0.0121227767111,46355.8791441,4230419.63995
112000,"Animal Production",0.557956158085,0.0439507435199,0.0855063823735,49774.1547988,25743.1744342
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0,0,0,0,0
114111,"Finfish Fishing",0.0781199683026,-0.00314780354596,-0.0387337252437,69001.8875553,16670.2777845
114112,"Shellfish Fishing",0.0660084351841,-0.00111772980382,-0.0166511792237,69001.8875553,13413.8518872
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.0785144554607,0.000245858752931,0.00314121835925,69001.8875553,7044.35005406
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.138711914808,0.0335038263165,0.31845295164,79520.3167168,8374.22913638
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,185.330689082
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.135335939698,-0.128675405643,-0.487385894256,38535.3310313,10305.6095091
115115,"Farm Labor Contractors and Crew Leaders",0,0,0,0,232.871762884
115116,"Farm Management Services",0,0,0,0,85.2182189376
115210,"Support Activities for Animal Production",0.0995178282131,0.0154799213064,0.184201652281,29674.0359893,2540.68987689
115310,"Support Activities for Forestry",0,0,0,0,0
211120,"Crude Petroleum Extraction",0,0,0,0,3202.27991759
211130,"Natural Gas Extraction",0,0,0,0,627.285287025
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0.0138149690686,-0.00300208182147,-0.17851416643,97530.6689408,1640.17822292
212321,"Construction Sand and Gravel Mining",0,0,0,0,2396.56609079
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,11330.8607186
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,0
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,0
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",0.25691235716,-0.0603991207832,-0.19034647336,62328.8848233,20255.5888785
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0,0,0,0,0
236117,"New Housing For-Sale Builders",0,0,0,0,0
236118,"Residential Remodelers",0.277634624214,-0.0783471672829,-0.220087569517,18106.2996314,6454.85036834
236210,"Industrial Building Construction",0,0,0,0,0
236220,"Commercial and Institutional Building Construction",0.391133001032,-0.0344569363785,-0.0809627609809,40687.5500671,17390.743173
237110,"Water and Sewer Line and Related Structures Construction",0,0,0,0,0
237120,"Oil and Gas Pipeline and Related Structures Construction",0,0,0,0,0
237130,"Power and Communication Line and Related Structures Construction",0.226454781629,-0.00779321633201,-0.033269084047,89467.6102943,21238.3739098
237210,"Land Subdivision",0.11498156597,0.00880560664275,0.0829340907167,81006.2525304,8600.91657389
237310,"Highway, Street, and Bridge Construction",0,0,0,0,0
237990,"Other Heavy and Civil Engineering Construction",0,0,0,0,0
238110,"Poured Concrete Foundation and Structure Contractors",0.112913106415,0.00942749559895,0.0910995792036,39680.8565764,4113.57565892
238120,"Structural Steel and Precast Concrete Contractors",0,0,0,0,0
238130,"Framing Contractors",0.0519160017275,-0.0137191273617,-0.209021107325,39987.2273504,2633.77241531
238140,"Masonry Contractors",0,0,0,0,0
238150,"Glass and Glazing Contractors",0.0375669889949,-0.00113538543493,-0.0293363250098,45286.7439054,1757.32723424
238160,"Roofing Contractors",0.0149388648019,0.00800228166104,1.15363450542,47351.2768909,328.860388284
238170,"Siding Contractors",0.00344292094567,0.000926670936442,0.368274588394,43408.5705622,109.590800123
238190,"Other Foundation, Structure, and Building Exterior Contractors",0.00208317104129,-7.72305281034E-5,-0.0357482281061,59087.3701339,127.890121141
238210,"Electrical Contractors and Other Wiring Installation Contractors",0.00115989038262,-0.000857214075393,-0.424972574913,103829.889489,212.670687775
238220,"Plumbing, Heating, and Air-Conditioning Contractors",0.00305419316343,0.000679928640526,0.286374426256,55291.1703368,131.55511676
238290,"Other Building Equipment Contractors",0,0,0,0,0
238310,"Drywall and Insulation Contractors",0,0,0,0,0
238320,"Painting and Wall Covering Contractors",0.0118638358273,0.00917101168645,3.40572247078,24672.6244592,66.4761316771
238330,"Flooring Contractors",0.296875473828,-0.00480786310104,-0.0159367870629,44711.2168183,24183.8418039
238340,"Tile and Terrazzo Contractors",0.0378419790315,-0.00204351339988,-0.0512345034577,49267.4261186,3506.32345167
238350,"Finish Carpentry Contractors",0.0481674308607,0.0277486594094,1.35897791283,36794.4664595,755.15970379
238390,"Other Building Finishing Contractors",0.0817513133221,0.00239435621647,0.0301719761417,49267.4261186,7717.47516255
238910,"Site Preparation Contractors",0.0549241533028,0.0164616280797,0.42799134961,63341.0641535,2437.79355896
238990,"All Other Specialty Trade Contractors",2.08491864996,0.0728759388622,0.0362198766757,54396.0728583,185894.943989
311111,"Dog and Cat Food Manufacturing",0,0,0,0,0
311119,"Other Animal Food Manufacturing",0,0,0,0,0
311211,"Flour Milling",0,0,0,0,0
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
