NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",64.5400388845,3.61640674784,0.0593596708043,45270.7050715,4490879.3198
112000,"Animal Production",3.20890267293,-0.178524288712,-0.0527020333528,31244.8551877,148138.762488
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.897557038562,0.0319502010285,0.0369107539857,69979.3534389,60593.3445774
114111,"Finfish Fishing",0.0026186211843,0.000194163068004,0.0800851401388,170115.992047,412.910791407
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.469879355405,0.048637041808,0.115460959733,56210.5694279,23678.299347
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.0036020895895,3.01312459168E-5,0.00843549756701,33747.0849358,120.659297174
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.278916208717,0.0329219826833,0.133832339133,28843.653868,7095.38100906
115115,"Farm Labor Contractors and Crew Leaders",0.434630380972,0.00829661835786,0.0194603831209,26042.1890119,11107.4331802
115116,"Farm Management Services",0.00253047053507,-8.33876077605E-5,-0.031902116796,22309.9382848,58.7316690652
115210,"Support Activities for Animal Production",2.16462005265,0.0459902156824,0.0217075276105,40989.7661294,155284.254992
115310,"Support Activities for Forestry",4.59243659776,0.116834309042,0.02610471206,150859.743384,692566.999107
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0.588960746626,-0.0406359639693,-0.0645428466913,310208.000127,201368.013162
212230,"Copper, Nickel, Lead, and Zinc Mining",1.9391069887,-0.555660838671,-0.222730481199,155462.711411,387843.84633
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",22.6307619777,2.21544851608,0.108518956627,101518.563056,2072535.82815
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",7.33803782983E-5,4.53146949964E-5,1.61459439661,98494.6790907,2.76432385969
213112,"Support Activities for Oil and Gas Operations",2.91196452764E-5,3.32375632831E-6,0.12884829575,88241.2606218,2.52226154301
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",1.09014272746,-0.406168419212,-0.271446497016,96160.6733583,154741.687359
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0.21979877489,0.0155190908425,0.0759698200769,98171.7239351,20054.5133372
221111,"Hydroelectric Power Generation",0,0,0,0,12174.1487603
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,46202.5419097
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,5660.01365768
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,2353.20604691
221121,"Electric Bulk Power Transmission and Control",0.022238767348,0.00589064306714,0.360325317201,171288.393129,2800.24393874
221122,"Electric Power Distribution",103.037538396,2.23763361628,0.0221987671633,163141.403349,16560984.7659
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0.58545757966,-0.0292077186182,-0.0475180861845,73068.588994,52350.3390093
221320,"Sewage Treatment Facilities",0.245846408788,-0.00586273070821,-0.0232916878582,73121.8325996,18405.4561294
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",57.2133632719,5.69253919363,0.110490064852,62631.7888097,3304820.56337
236116,"New Multifamily Housing Construction (except For-Sale Builders)",1.26762335085,0.013584804317,0.010832844297,52921.0976032,71445.9466227
236117,"New Housing For-Sale Builders",6.46557298099,0.0596781272963,0.00931612657705,50432.2801258,371539.646248
236118,"Residential Remodelers",100.111188937,4.93246806286,0.0518232228545,51748.0978303,5107750.20059
236210,"Industrial Building Construction",2.83195695374E-5,4.46174238061E-6,0.187013777545,113849.611924,2.75505718663
236220,"Commercial and Institutional Building Construction",0.892290639166,-0.230189400349,-0.205072154734,84920.8575076,95732.365035
237110,"Water and Sewer Line and Related Structures Construction",7.99238895626,0.173041202878,0.0221298768562,76040.0414752,594688.242347
237120,"Oil and Gas Pipeline and Related Structures Construction",4.86833220296,0.0653641236778,0.0136091105747,102475.512629,493927.1565
237130,"Power and Communication Line and Related Structures Construction",10.1744547566,-0.17897895673,-0.0172869177208,116642.577909,1223367.24489
237210,"Land Subdivision",4.64998888093,0.0442880195574,0.00961591316728,96440.2443424,509378.000346
237310,"Highway, Street, and Bridge Construction",1.8127307462,0.0221260656884,0.0123567563121,107205.565128,192364.544363
237990,"Other Heavy and Civil Engineering Construction",2.5663685105,0.00807928008787,0.00315807923195,113952.663233,306136.466949
238110,"Poured Concrete Foundation and Structure Contractors",5.47799319858,0.234360384593,0.0446942783575,58723.168095,326359.192091
238120,"Structural Steel and Precast Concrete Contractors",1.28487629145,0.0334579466992,0.0267360206437,85099.3605229,106627.859953
238130,"Framing Contractors",103.248777991,3.04304591492,0.0303679824684,63640.623712,7075607.41763
238140,"Masonry Contractors",4.03173521535,-0.0289265702227,-0.00712360983265,60043.0031954,269702.606404
238150,"Glass and Glazing Contractors",22.2770925244,0.276980489545,0.0125899581378,61330.3169608,1385294.48298
238160,"Roofing Contractors",95.3077182839,3.17503226774,0.034461518545,81114.7317132,7643948.37977
238170,"Siding Contractors",13.756329645,0.0871492350363,0.00637560061557,56578.4552365,860549.37845
238190,"Other Foundation, Structure, and Building Exterior Contractors",5.10346653128,0.458487241364,0.0987059818241,59881.3501847,301710.924552
238210,"Electrical Contractors and Other Wiring Installation Contractors",176.330684516,4.43502762909,0.0258006962445,77745.6635608,13760493.637
238220,"Plumbing, Heating, and Air-Conditioning Contractors",183.086855361,5.25451801154,0.0295475957289,77236.6234153,13992449.7123
238290,"Other Building Equipment Contractors",0.755820696541,0.00938133830616,0.0125681184984,111480.896674,83391.3747805
238310,"Drywall and Insulation Contractors",94.1527613022,2.56302490475,0.0279837567566,64067.7577382,6280083.09852
238320,"Painting and Wall Covering Contractors",60.1814779301,1.97156173177,0.0338698603354,52276.5853325,3455416.41114
238330,"Flooring Contractors",12.4791071719,0.390160541272,0.032274155325,53963.5180716,832456.799097
238340,"Tile and Terrazzo Contractors",9.56170560224,0.51839598499,0.0573237019333,59962.9351966,642052.700724
238350,"Finish Carpentry Contractors",50.2307065937,1.90147633694,0.0393442297103,59712.1189756,3359766.99346
238390,"Other Building Finishing Contractors",0.540870852023,-0.0153381564319,-0.0275762459772,54000.3636289,30308.4892462
238910,"Site Preparation Contractors",82.8251789069,2.98030873473,0.0373262393478,68533.3347202,6230042.69435
238990,"All Other Specialty Trade Contractors",80.6860164721,3.31479218738,0.0428427004746,66282.8354698,5884037.13287
311111,"Dog and Cat Food Manufacturing",0.00133605495376,7.72530501725E-5,0.0613702997685,105547.781729,149.318660629
311119,"Other Animal Food Manufacturing",0.00177950237215,-1.4217956941E-5,-0.00792651825953,196280.54075,358.061660731
311211,"Flour Milling",0.00208071447312,-1.61533613717E-5,-0.00770356677039,97578.2341039,274.986899024
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
311340,"Nonchocolate Confectionery Manufacturing",0.00227860026444,1.61655299048E-6,0.000709953691081,15174.3918776,38.2146343315
311351,"Chocolate and Confectionery Manufacturing from Cacao Beans",0.00238194411997,1.53406072019E-5,0.00648211967872,17521.6870806,41.4669370382
311352,"Confectionery Manufacturing from Purchased Chocolate",1.94496081428,-0.137833450868,-0.0661771799425,32723.4635025,68156.3256872
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",0,0,0,0,0
311412,"Frozen Specialty Food Manufacturing",0,0,0,0,0
311421,"Fruit and Vegetable Canning",0.00328882018184,0.000237551963449,0.0778535174379,66104.5980677,201.703106487
311422,"Specialty Canning",0,0,0,0,0
311423,"Dried and Dehydrated Food Manufacturing",6.2406624733,-0.32111382516,-0.0489370271943,62445.3173277,409752.705599
311511,"Fluid Milk Manufacturing",6.25191082496,0.393977886715,0.0672554450297,66959.5719261,392245.162858
311512,"Creamery Butter Manufacturing",0,0,0,0,0
311513,"Cheese Manufacturing",0,0,0,0,0
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0,0,0,0,0
311520,"Ice Cream and Frozen Dessert Manufacturing",0,0,0,0,0
311611,"Animal (except Poultry) Slaughtering",11.2178788647,0.91406283808,0.0887110984624,67083.8453939,691220.448823
311612,"Meat Processed from Carcasses",0.635398928015,-0.124657060025,-0.164010365008,46738.6486933,35532.2006711
311613,"Rendering and Meat Byproduct Processing",0.0562275374868,0.00471578000414,0.0915476433845,89534.2039541,4612.06985547
311615,"Poultry Processing",0,0,0,0,0
311710,"Seafood Product Preparation and Packaging",2.38865815499,0.195629773507,0.0892053085855,65620.5939428,885099.307103
311811,"Retail Bakeries",42.5095918514,1.73612394467,0.0425797469236,22766.4957551,932568.242348
311812,"Commercial Bakeries",1.05865165094,0.0296180386109,0.0287823820874,66950.477453,68894.3761341
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",0,0,0,0,0
311821,"Cookie and Cracker Manufacturing",0,0,0,0,2832.8012246
311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",16.286915608,-0.0955638207286,-0.00583329410816,70488.8905068,1154784.21335
311830,"Tortilla Manufacturing",0,0,0,0,2174.55630533
311911,"Roasted Nuts and Peanut Butter Manufacturing",3.17133831881,0.47275990155,0.175188498702,41331.7119496,113753.104942
311919,"Other Snack Food Manufacturing",0,0,0,0,1615.2245708
311920,"Coffee and Tea Manufacturing",38.6648727453,1.46087651701,0.0392666558734,40405.2622089,1516244.60206
311930,"Flavoring Syrup and Concentrate Manufacturing",0,0,0,0,0
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",0,0,0,0,0
311942,"Spice and Extract Manufacturing",0,0,0,0,0
311991,"Perishable Prepared Food Manufacturing",1.96077646682,0.0552852712723,0.0290136587361,29729.6937171,56649.7390841
311999,"All Other Miscellaneous Food Manufacturing",1.38889252397,-0.0458307152622,-0.0319439415276,46581.8264368,67287.1976095
312111,"Soft Drink Manufacturing",22.7180435392,0.0962353112213,0.00425409455563,119359.996709,2700142.24289
312112,"Bottled Water Manufacturing",0.311033171311,-0.0637185192446,-0.170028637229,122985.457668,49496.549405
312113,"Ice Manufacturing",8.08467563856,1.16389649781,0.168174200352,74510.9777375,525345.636149
312120,Breweries,56.3700919267,5.1779639062,0.101147658955,42774.4711692,2230719.65329
312130,Wineries,2.27946976005,0.0554756893872,0.0249441714432,28597.6779297,64074.0663165
312140,Distilleries,2.5686327811,0.16041002892,0.0666092988181,26824.0351229,64868.1279673
312230,"Tobacco Manufacturing",0.404183099227,-0.055145684779,-0.120057106585,141142.617113,221135.806528
313110,"Fiber, Yarn, and Thread Mills",0.662069463429,0.0107425683207,0.0164933590205,39139.0180376,28078.8719292
313210,"Broadwoven Fabric Mills",34.7970584127,3.65379717506,0.117322240184,60450.5817032,1882630.56629
313220,"Narrow Fabric Mills and Schiffli Machine Embroidery",0.0155469598547,0.00738189336716,0.904082456455,40466.8423196,330.41486321
313230,"Nonwoven Fabric Mills",0.615632250612,-0.0236472381454,-0.0369904534109,101130.507913,64650.7386664
313240,"Knit Fabric Mills",0,0,0,0,0
313310,"Textile and Fabric Finishing Mills",0,0,0,0,0
313320,"Fabric Coating Mills",0,0,0,0,0
314110,"Carpet and Rug Mills",0,0,0,0,0
314120,"Curtain and Linen Mills",0.292246597464,-0.0448241290226,-0.132981376015,53012.5717888,22736.8323494
314910,"Textile Bag and Canvas Mills",1.15679604088,-0.0709456571035,-0.0577854912153,58021.3091979,71235.2680172
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",0,0,0,0,0
314999,"All Other Miscellaneous Textile Product Mills",1.38790426451,0.00566290441945,0.00409689984901,45104.6220926,62345.546441
315120,"Apparel Knitting Mills",0,0,0,0,0
315210,"Cut and Sew Apparel Contractors",1.07015532254,0.0338053230266,0.0326196005619,42870.7724658,44494.7178547
315250,"Cut and Sew Apparel Manufacturing (except Contractors)",0,0,0,0,0
315990,"Apparel Accessories and Other Apparel Manufacturing",0.51632574154,0.0134643381673,0.0267754456338,36430.1400771,27763.2749016
316110,"Leather and Hide Tanning and Finishing",0,0,0,0,0
316210,"Footwear Manufacturing",25.7420286103,0.641966642535,0.0255762971166,49546.3356056,1243617.61881
316990,"Other Leather and Allied Product Manufacturing",14.5662870114,1.79064088922,0.140160495375,54815.8517112,705273.273556
321113,Sawmills,2.09973256361,0.106107733992,0.0532235215048,57948.9997077,115528.706322
321114,"Wood Preservation",0,0,0,0,0
321211,"Hardwood Veneer and Plywood Manufacturing",0.375168306469,-0.062531967316,-0.142864811976,41934.3803308,19525.4747382
321212,"Softwood Veneer and Plywood Manufacturing",0,0,0,0,0
321215,"Engineered Wood Member Manufacturing",4.00744739753,-0.912893888261,-0.185534668276,45238.9071603,223229.503765
321219,"Reconstituted Wood Product Manufacturing",2.32554409642,0.244972374658,0.1177428166,55192.6447873,114832.396793
321911,"Wood Window and Door Manufacturing",132.019272595,17.2805710385,0.15060804074,68500.7612005,7877031.44494
321912,"Cut Stock, Resawing Lumber, and Planing",21.7352422258,-1.81699866901,-0.0771475919052,59541.9583822,1407335.54477
321918,"Other Millwork (including Flooring)",31.5155913683,3.5685970912,0.127691624216,64983.9871172,1816109.27257
321920,"Wood Container and Pallet Manufacturing",1.06792236568,0.0321602451936,0.0310498371756,57999.9428197,60074.2174214
321991,"Manufactured Home (Mobile Home) Manufacturing",0,0,0,0,0
321992,"Prefabricated Wood Building Manufacturing",0.0101106156413,-0.000471079093896,-0.0445183031342,42595.5296613,450.733444615
321999,"All Other Miscellaneous Wood Product Manufacturing",2.5336103306,0.0994142568658,0.0408406939518,38225.7628165,93049.0017632
322110,"Pulp Mills",0,0,0,0,0
322120,"Paper Mills",12.541110389,0.932195589532,0.0802999768399,93559.9740623,1089033.98475
322130,"Paperboard Mills",0,0,0,0,0
322211,"Corrugated and Solid Fiber Box Manufacturing",5.3381308161,-0.0187532227584,-0.00350077071342,88516.1532356,475229.354525
322212,"Folding Paperboard Box Manufacturing",95.8519571416,3.73742816305,0.0405737097556,74175.6930662,6832667.38226
322219,"Other Paperboard Container Manufacturing",0,0,0,0,0
322220,"Paper Bag and Coated and Treated Paper Manufacturing",0,0,0,0,0
322230,"Stationery Product Manufacturing",0.573048855261,-0.183512722248,-0.242561514758,43186.0885047,32672.9674654
322291,"Sanitary Paper Product Manufacturing",0,0,0,0,0
322299,"All Other Converted Paper Product Manufacturing",0,0,0,0,29760.857447
323111,"Commercial Printing (except Screen and Books)",70.0479818823,-3.96092615672,-0.0535195865156,50093.7060959,3788742.55706
323113,"Commercial Screen Printing",35.7813212867,1.46791856333,0.0427797433895,43146.5561882,1486196.1643
323117,"Books Printing",1.05262274323,-0.0250066036447,-0.0232051991877,56735.6202665,61140.0408339
323120,"Support Activities for Printing",0.00231207885131,0.000316859305254,0.158809242762,48153.5188881,96.0769598995
324110,"Petroleum Refineries",0.00217948359113,5.80797530333E-5,0.0273779805572,264792.065035,561.731591815
324121,"Asphalt Paving Mixture and Block Manufacturing",1.10645410459,0.0050088125092,0.00454749096046,129129.995997,142229.800549
324122,"Asphalt Shingle and Coating Materials Manufacturing",0.941674330255,0.047809401119,0.0534861583229,144751.975954,131398.562317
324191,"Petroleum Lubricating Oil and Grease Manufacturing",0.961961157907,-0.0549830336511,-0.0540669135115,139701.34131,142068.641792
324199,"All Other Petroleum and Coal Products Manufacturing",0,0,0,0,0
325110,"Petrochemical Manufacturing",0,0,0,0,0
325120,"Industrial Gas Manufacturing",0,0,0,0,0
325130,"Synthetic Dye and Pigment Manufacturing",0,0,0,0,0
325180,"Other Basic Inorganic Chemical Manufacturing",0,0,0,0,0
325193,"Ethyl Alcohol Manufacturing",0,0,0,0,0
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",0,0,0,0,0
325199,"All Other Basic Organic Chemical Manufacturing",0,0,0,0,0
325211,"Plastics Material and Resin Manufacturing",0,0,0,0,3915.5457089
325212,"Synthetic Rubber Manufacturing",0,0,0,0,0
325220,"Artificial and Synthetic Fibers and Filaments Manufacturing",0,0,0,0,0
325311,"Nitrogenous Fertilizer Manufacturing",0,0,0,0,0
325312,"Phosphatic Fertilizer Manufacturing",0,0,0,0,0
325314,"Fertilizer (Mixing Only) Manufacturing",0.380537084142,0.0414007306905,0.122076947131,271664.178769,92131.1991532
325315,"Compost Manufacturing",0,0,0,0,0
325320,"Pesticide and Other Agricultural Chemical Manufacturing",0,0,0,0,0
325411,"Medicinal and Botanical Manufacturing",1.49037790493,0.0733920642973,0.0517944937719,67897.2421135,97071.066215
325412,"Pharmaceutical Preparation Manufacturing",3.82175447449,0.0741042155824,0.0197735141923,180888.323045,691804.636255
325413,"In-Vitro Diagnostic Substance Manufacturing",0,0,0,0,0
325414,"Biological Product (except Diagnostic) Manufacturing",51.5183122394,-2.64487238509,-0.0488315523437,93712.0276154,5216427.31748
325510,"Paint and Coating Manufacturing",19.9249882808,3.00369619753,0.17750986052,102861.998344,1740560.05239
325520,"Adhesive Manufacturing",0,0,0,0,0
325611,"Soap and Other Detergent Manufacturing",0.0768303489137,0.01576810802,0.258230090958,50304.0208442,3080.82975505
325612,"Polish and Other Sanitation Good Manufacturing",0,0,0,0,0
325613,"Surface Active Agent Manufacturing",0,0,0,0,0
325620,"Toilet Preparation Manufacturing",3.83825212764,0.303942358474,0.0859976567777,27930.4119842,98714.8471119
325910,"Printing Ink Manufacturing",0,0,0,0,0
325920,"Explosives Manufacturing",0,0,0,0,0
325991,"Custom Compounding of Purchased Resins",0,0,0,0,0
325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",0.0443385998084,0.00272723694875,0.0655406783468,164502.277999,82061.071627
325998,"All Other Miscellaneous Chemical Product and Preparation Manufacturing",36.4430253202,5.65868721657,0.183817082489,108637.211789,3385054.52174
326111,"Plastics Bag and Pouch Manufacturing",0,0,0,0,0
326112,"Plastics Packaging Film and Sheet (including Laminated) Manufacturing",0,0,0,0,0
326113,"Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing",0.707453607787,0.0105984017953,0.0152089009369,88432.1077239,90691.9840156
326121,"Unlaminated Plastics Profile Shape Manufacturing",68.6187321849,4.57840255253,0.0714924888553,57403.1821498,3676123.20361
326122,"Plastics Pipe and Pipe Fitting Manufacturing",0,0,0,0,0
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",0.152510579918,-0.0729001161259,-0.3234101904,84443.2424946,19034.4334055
326140,"Polystyrene Foam Product Manufacturing",0,0,0,0,0
326150,"Urethane and Other Foam Product (except Polystyrene) Manufacturing",20.9734498294,0.914745164946,0.0456034016278,81464.6944403,1638442.10524
326160,"Plastics Bottle Manufacturing",0,0,0,0,0
326191,"Plastics Plumbing Fixture Manufacturing",14.6096897336,0.506422040583,0.0359081350227,59432.2172014,838189.375319
326199,"All Other Plastics Product Manufacturing",408.88704359,-1.33665422463,-0.00325835448257,88436.2339234,36313478.6967
326211,"Tire Manufacturing (except Retreading)",0,0,0,0,0
326212,"Tire Retreading",0,0,0,0,0
326220,"Rubber and Plastics Hoses and Belting Manufacturing",1.17025405014,0.0277275763025,0.0242686510442,57868.0670156,66115.8796217
326291,"Rubber Product Manufacturing for Mechanical Use",0,0,0,0,0
326299,"All Other Rubber Product Manufacturing",0,0,0,0,0
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",14.2968365304,1.55086343752,0.121674777297,52553.2605896,670934.934392
327120,"Clay Building Material and Refractories Manufacturing",3.63803498283,-0.294798067523,-0.0749581952117,80479.1180966,316511.323596
327211,"Flat Glass Manufacturing",0,0,0,0,0
327212,"Other Pressed and Blown Glass and Glassware Manufacturing",0,0,0,0,0
327213,"Glass Container Manufacturing",0,0,0,0,0
327215,"Glass Product Manufacturing Made of Purchased Glass",0,0,0,0,0
327310,"Cement Manufacturing",0.00917782183805,-0.000311136861719,-0.032789357775,96399.6565555,914.733481306
