NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",18.3250704091,0.951620782124,0.0547744289451,48179.9442261,2458737.95739
112000,"Animal Production",0.000814590169452,0.00032308309153,0.65733151371,22785.2447195,11.2687181753
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.000794813374769,0.00029929953654,0.604018522691,69979.3534389,34.6864643864
114111,"Finfish Fishing",3.67909745603,-0.0526388992518,-0.0141057390556,69019.0234544,514635.298627
114112,"Shellfish Fishing",5.07793984629,0.136999052658,0.0277273212492,69001.8875553,773703.428415
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.000813691604685,0.000107940032986,0.152943383075,56210.5694279,39.6707463611
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.000801567351894,6.73287050784E-5,0.0916986668713,33747.0849358,24.8022822667
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.000770728033043,4.01370497722E-5,0.054937784193,28843.653868,21.0729392786
115115,"Farm Labor Contractors and Crew Leaders",0.000723415329354,1.94431816961E-5,0.0276192485182,26042.1890119,18.3408500018
115116,"Farm Management Services",0.000664205775923,2.88079079752E-6,0.00435608946028,22309.9382848,14.8595363821
115210,"Support Activities for Animal Production",4.20068176518,0.00351292136111,0.000836974039364,60982.7610131,499370.737199
115310,"Support Activities for Forestry",3.96897802432,0.172873152783,0.0455396145874,140437.992095,558955.63367
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",0,0,0,0,0
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,0
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,0
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,0
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",21.1292256062,1.85516077155,0.0962516618819,62631.7888097,1236341.36186
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0.495138871324,-0.03204095206,-0.0607780317812,55111.3715543,31037.5580429
236117,"New Housing For-Sale Builders",3.38021610198,0.0168603610513,0.00501295799493,50680.2902471,195797.880357
236118,"Residential Remodelers",98.6484240787,4.06079409056,0.0429315555435,50590.4259952,5121372.05464
236210,"Industrial Building Construction",4.70659670455,0.0318107806532,0.00680475666074,111071.512585,526290.161095
236220,"Commercial and Institutional Building Construction",16.7914625306,-0.385430597803,-0.0224389006161,79780.3406348,1388039.87842
237110,"Water and Sewer Line and Related Structures Construction",0.541672264311,0.0394543425431,0.0785602043117,76035.2036389,38192.9448788
237120,"Oil and Gas Pipeline and Related Structures Construction",0.744588733909,0.0293414284504,0.0410227738385,102601.65633,73649.949832
237130,"Power and Communication Line and Related Structures Construction",1.02227037657,0.0345505407713,0.0349801021696,116974.54859,117054.427283
237210,"Land Subdivision",1.46263291185,0.0307673723521,0.0214876128402,94665.6131221,168149.807019
237310,"Highway, Street, and Bridge Construction",0.869972952747,0.0272521165364,0.032338249353,107205.565128,90533.4446219
237990,"Other Heavy and Civil Engineering Construction",0.588403346134,0.0164433950441,0.0287492070253,117850.871025,67653.2207722
238110,"Poured Concrete Foundation and Structure Contractors",30.3917249506,1.09108053478,0.0372374245185,57453.6672187,1954841.51371
238120,"Structural Steel and Precast Concrete Contractors",0.236425322914,-0.00486274172624,-0.0201532625888,85099.3605229,20559.0960631
238130,"Framing Contractors",0.0322392652792,0.00858332995683,0.362840438978,66335.2273197,1574.7278827
238140,"Masonry Contractors",4.55273867322,-0.0763995740424,-0.0165040597108,57665.3443094,339458.981258
238150,"Glass and Glazing Contractors",0.00027424887449,-0.000166774394896,-0.37815327778,62112.5798645,27.4653766608
