NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",18.8701926573,0.540420564114,0.0294832124135,45795.4831406,2461185.39887
112000,"Animal Production",3.96311857147,0.179461123547,0.0474305948721,47989.7388768,332908.922631
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0,0,0,0,0
114111,"Finfish Fishing",0.0802124674536,-0.00323211971236,-0.0387337252437,69001.8875553,17116.8030823
114112,"Shellfish Fishing",0.0677765182694,-0.00114766899499,-0.0166511792237,69001.8875553,13773.1514914
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.080617521232,0.000252444255242,0.00314121835925,69001.8875553,7233.03800194
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",1.4484161154,0.175391100417,0.13777506204,79520.3167168,101328.741208
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,1791.52999446
115114,"Postharvest Crop Activities (except Cotton Ginning)",6.29238895669,0.064657972991,0.0103822681423,37939.9344031,237554.205898
115115,"Farm Labor Contractors and Crew Leaders",0,0,0,0,2251.09370788
115116,"Farm Management Services",0,0,0,0,823.776116397
115210,"Support Activities for Animal Production",0.0714192993167,-0.00144195145187,-0.0197903746732,29674.0359893,2202.78977737
115310,"Support Activities for Forestry",0,0,0,0,0
211120,"Crude Petroleum Extraction",0,0,0,0,2033.19359847
211130,"Natural Gas Extraction",0,0,0,0,398.276372715
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",0,0,0,0,0
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,0
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0.00877140893247,-0.000802014599728,-0.0837751089806,95038.2546111,909.841463153
212321,"Construction Sand and Gravel Mining",0,0,0,0,1521.62926399
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0,0,0,0,0
213112,"Support Activities for Oil and Gas Operations",0,0,0,0,7194.19728166
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",0,0,0,0,0
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0,0,0,0,0
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0,0,0,0,0
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,0
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",0,0,0,0,0
221210,"Natural Gas Distribution",0,0,0,0,0
221310,"Water Supply and Irrigation Systems",0,0,0,0,9045.97981825
221320,"Sewage Treatment Facilities",0,0,0,0,0
221330,"Steam and Air-Conditioning Supply",0,0,0,0,0
236115,"New Single-Family Housing Construction (except For-Sale Builders)",3.08637447864,0.645780017321,0.264599476708,62328.8848233,155795.429613
236116,"New Multifamily Housing Construction (except For-Sale Builders)",0,0,0,0,0
236117,"New Housing For-Sale Builders",0,0,0,0,0
236118,"Residential Remodelers",1.16602861548,0.211957283576,0.222160834822,18106.2996314,17299.7266582
236210,"Industrial Building Construction",0,0,0,0,0
236220,"Commercial and Institutional Building Construction",0.721212145263,0.135142917103,0.230592071054,40687.5500671,23948.3562289
237110,"Water and Sewer Line and Related Structures Construction",0,0,0,0,0
237120,"Oil and Gas Pipeline and Related Structures Construction",0,0,0,0,0
237130,"Power and Communication Line and Related Structures Construction",0.306006704867,0.0296604039587,0.107330562635,89467.6102943,25055.266719
237210,"Land Subdivision",0.0825169857426,0.00686444445181,0.0907364687913,81006.2525304,6128.32886437
237310,"Highway, Street, and Bridge Construction",0,0,0,0,0
237990,"Other Heavy and Civil Engineering Construction",0,0,0,0,0
238110,"Poured Concrete Foundation and Structure Contractors",0.234853028668,0.0196748240711,0.0914350229291,39680.8565764,8553.38068532
238120,"Structural Steel and Precast Concrete Contractors",0,0,0,0,0
238130,"Framing Contractors",0.144923954159,0.00654851396484,0.0473242502836,39987.2273504,5552.6578891
238140,"Masonry Contractors",0,0,0,0,0
238150,"Glass and Glazing Contractors",0.10204488027,0.00383704499983,0.0390706605972,45286.7439054,4459.24329136
238160,"Roofing Contractors",0.0837313192557,0.00307768751972,0.0381593172369,47351.2768909,3823.7535845
238170,"Siding Contractors",0.0595215986274,0.00465393191787,0.0848210284302,43408.5705622,2389.66377488
238190,"Other Foundation, Structure, and Building Exterior Contractors",0.0320314380014,0.00558223575011,0.211054976141,59087.3701339,1565.72358025
238210,"Electrical Contractors and Other Wiring Installation Contractors",0.278078663304,0.074939681384,0.368908422576,103829.889489,21417.6845563
238220,"Plumbing, Heating, and Air-Conditioning Contractors",0.00170185920581,-6.12649025188E-5,-0.0347479240001,55291.1703368,97.6925678229
238290,"Other Building Equipment Contractors",0,0,0,0,0
238310,"Drywall and Insulation Contractors",0,0,0,0,0
238320,"Painting and Wall Covering Contractors",0.00180711667933,0.00107562398958,1.47045077094,24672.6244592,18.0579205401
238330,"Flooring Contractors",0.00574174590564,0.00291077003455,1.02818609804,20951.9803876,59.4934312363
238340,"Tile and Terrazzo Contractors",0,0,0,0,0
238350,"Finish Carpentry Contractors",0.00908427652373,-0.00194125161506,-0.176068809641,36794.4664595,407.763737563
238390,"Other Building Finishing Contractors",0,0,0,0,0
238910,"Site Preparation Contractors",0.0114813961175,-0.00208892539919,-0.153933375611,63341.0641535,860.100635477
238990,"All Other Specialty Trade Contractors",2.01307549317,-0.0131700597323,-0.00649973529292,50890.7053366,204884.936743
311111,"Dog and Cat Food Manufacturing",0,0,0,0,0
311119,"Other Animal Food Manufacturing",0,0,0,0,0
311211,"Flour Milling",0,0,0,0,0
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
311340,"Nonchocolate Confectionery Manufacturing",0,0,0,0,0
311351,"Chocolate and Confectionery Manufacturing from Cacao Beans",0,0,0,0,0
311352,"Confectionery Manufacturing from Purchased Chocolate",0,0,0,0,0
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",0,0,0,0,0
311412,"Frozen Specialty Food Manufacturing",0,0,0,0,0
311421,"Fruit and Vegetable Canning",0,0,0,0,0
311422,"Specialty Canning",0,0,0,0,0
311423,"Dried and Dehydrated Food Manufacturing",0,0,0,0,0
311511,"Fluid Milk Manufacturing",0,0,0,0,0
311512,"Creamery Butter Manufacturing",0,0,0,0,0
311513,"Cheese Manufacturing",0,0,0,0,0
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0,0,0,0,0
311520,"Ice Cream and Frozen Dessert Manufacturing",0,0,0,0,0
311611,"Animal (except Poultry) Slaughtering",0,0,0,0,0
311612,"Meat Processed from Carcasses",0,0,0,0,0
311613,"Rendering and Meat Byproduct Processing",0,0,0,0,0
311615,"Poultry Processing",0,0,0,0,0
311710,"Seafood Product Preparation and Packaging",0,0,0,0,0
311811,"Retail Bakeries",0,0,0,0,0
311812,"Commercial Bakeries",0,0,0,0,0
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",0,0,0,0,0
311821,"Cookie and Cracker Manufacturing",0,0,0,0,0
311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",0,0,0,0,0
311830,"Tortilla Manufacturing",0,0,0,0,0
311911,"Roasted Nuts and Peanut Butter Manufacturing",0,0,0,0,0
311919,"Other Snack Food Manufacturing",0,0,0,0,0
311920,"Coffee and Tea Manufacturing",0,0,0,0,0
311930,"Flavoring Syrup and Concentrate Manufacturing",0,0,0,0,0
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",0,0,0,0,0
311942,"Spice and Extract Manufacturing",0,0,0,0,0
311991,"Perishable Prepared Food Manufacturing",0,0,0,0,0
311999,"All Other Miscellaneous Food Manufacturing",0,0,0,0,0
312111,"Soft Drink Manufacturing",0,0,0,0,0
312112,"Bottled Water Manufacturing",0,0,0,0,0
312113,"Ice Manufacturing",0,0,0,0,0
312120,Breweries,0,0,0,0,0
312130,Wineries,0,0,0,0,0
312140,Distilleries,0,0,0,0,0
312230,"Tobacco Manufacturing",0,0,0,0,0
313110,"Fiber, Yarn, and Thread Mills",0,0,0,0,0
313210,"Broadwoven Fabric Mills",0,0,0,0,0
313220,"Narrow Fabric Mills and Schiffli Machine Embroidery",0,0,0,0,0
313230,"Nonwoven Fabric Mills",0,0,0,0,0
313240,"Knit Fabric Mills",0,0,0,0,0
313310,"Textile and Fabric Finishing Mills",0,0,0,0,0
313320,"Fabric Coating Mills",0,0,0,0,0
314110,"Carpet and Rug Mills",0,0,0,0,0
314120,"Curtain and Linen Mills",0,0,0,0,0
314910,"Textile Bag and Canvas Mills",0,0,0,0,0
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",0,0,0,0,0
314999,"All Other Miscellaneous Textile Product Mills",0,0,0,0,0
315120,"Apparel Knitting Mills",0,0,0,0,0
315210,"Cut and Sew Apparel Contractors",0,0,0,0,0
315250,"Cut and Sew Apparel Manufacturing (except Contractors)",0,0,0,0,0
315990,"Apparel Accessories and Other Apparel Manufacturing",0,0,0,0,0
316110,"Leather and Hide Tanning and Finishing",0,0,0,0,0
316210,"Footwear Manufacturing",0,0,0,0,0
316990,"Other Leather and Allied Product Manufacturing",0,0,0,0,0
321113,Sawmills,0,0,0,0,0
321114,"Wood Preservation",0,0,0,0,0
321211,"Hardwood Veneer and Plywood Manufacturing",0,0,0,0,0
321212,"Softwood Veneer and Plywood Manufacturing",0,0,0,0,0
321215,"Engineered Wood Member Manufacturing",0,0,0,0,0
321219,"Reconstituted Wood Product Manufacturing",0,0,0,0,0
321911,"Wood Window and Door Manufacturing",0,0,0,0,0
321912,"Cut Stock, Resawing Lumber, and Planing",0,0,0,0,0
321918,"Other Millwork (including Flooring)",0,0,0,0,0
321920,"Wood Container and Pallet Manufacturing",0,0,0,0,0
321991,"Manufactured Home (Mobile Home) Manufacturing",0,0,0,0,0
321992,"Prefabricated Wood Building Manufacturing",0,0,0,0,0
321999,"All Other Miscellaneous Wood Product Manufacturing",0,0,0,0,0
322110,"Pulp Mills",0,0,0,0,0
322120,"Paper Mills",0,0,0,0,0
322130,"Paperboard Mills",0,0,0,0,0
322211,"Corrugated and Solid Fiber Box Manufacturing",0,0,0,0,0
322212,"Folding Paperboard Box Manufacturing",0,0,0,0,0
322219,"Other Paperboard Container Manufacturing",0,0,0,0,0
322220,"Paper Bag and Coated and Treated Paper Manufacturing",0,0,0,0,0
322230,"Stationery Product Manufacturing",0,0,0,0,0
322291,"Sanitary Paper Product Manufacturing",0,0,0,0,0
322299,"All Other Converted Paper Product Manufacturing",0,0,0,0,0
323111,"Commercial Printing (except Screen and Books)",0,0,0,0,0
323113,"Commercial Screen Printing",0,0,0,0,0
323117,"Books Printing",0,0,0,0,0
323120,"Support Activities for Printing",0,0,0,0,0
324110,"Petroleum Refineries",0,0,0,0,0
324121,"Asphalt Paving Mixture and Block Manufacturing",0,0,0,0,0
324122,"Asphalt Shingle and Coating Materials Manufacturing",0,0,0,0,0
324191,"Petroleum Lubricating Oil and Grease Manufacturing",0,0,0,0,0
324199,"All Other Petroleum and Coal Products Manufacturing",0,0,0,0,0
