NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",12.2843924517,0.796173696851,0.0693034937654,58662.0839657,1738703.84788
112000,"Animal Production",2.17883015219,-0.0192308872489,-0.00874902330002,42547.9841611,417573.916773
113110,"Timber Tract Operations",0.0433323703378,-0.00247178560666,-0.0539642212741,99322.6643691,10662.2699062
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,5625.71236859
113310,Logging,0.916527294796,0.0261148023574,0.0293288813659,63384.2002041,56923.8754437
114111,"Finfish Fishing",3.69084270834,-0.0423611084821,-0.0113471191397,5190.54134511,258592.628152
114112,"Shellfish Fishing",0.591994599163,-0.0451903294136,-0.070921842917,5190.54134511,17671.371243
114119,"Other Marine Fishing",2.02809926656E-5,4.21794586774E-6,0.262586912733,49408.9257243,0.841230313498
114210,"Hunting and Trapping",1.75638737703E-5,6.34540290841E-7,0.0374817054441,60837.5551694,1.03030122123
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.479712509046,0.105205282382,0.280916561529,65574.1958836,25049.6504907
115113,"Crop Harvesting, Primarily by Machine",0,0,0,0,0
115114,"Postharvest Crop Activities (except Cotton Ginning)",0,0,0,0,0
115115,"Farm Labor Contractors and Crew Leaders",0.558633443765,0.0241780308673,0.0452386303587,47114.2920683,25246.02778
115116,"Farm Management Services",0,0,0,0,0
115210,"Support Activities for Animal Production",4.55123041885,0.789922391367,0.210012683246,51086.7321189,328478.192098
115310,"Support Activities for Forestry",16.8643404093,1.66811198791,0.109771447339,58795.0003802,1112961.44065
211120,"Crude Petroleum Extraction",0,0,0,0,22873.3520064
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",10.4748597588,-0.337166256645,-0.0311843734156,398487.434881,4597957.95658
212230,"Copper, Nickel, Lead, and Zinc Mining",0,0,0,0,195772.748373
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,0
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,0
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,0
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,0
212321,"Construction Sand and Gravel Mining",0,0,0,0,0
212322,"Industrial Sand Mining",0,0,0,0,0
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",1.43370154853,0.0678875083654,0.0497047960914,217454.287872,301961.882099
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,0
213111,"Drilling Oil and Gas Wells",0.346772858521,0.0326548188411,0.103957158507,58131.6724524,28249.4165137
213112,"Support Activities for Oil and Gas Operations",0.179299444035,0.0250616584065,0.162487151281,125555.351975,38956.3870329
213113,"Support Activities for Coal Mining",0,0,0,0,3011.20389298
213114,"Support Activities for Metal Mining",6.16531863604,0.644465192387,0.116732892652,67179.5097606,441943.070563
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",0.245200642961,0.00396657189025,0.0164428344331,65063.0592411,21377.263948
221111,"Hydroelectric Power Generation",1.79648361179,0.16315621115,0.0998919206802,90935.2293116,359005.045614
221112,"Fossil Fuel Electric Power Generation",1.34811779998,0.105166447164,0.0846102680737,88204.2131263,175926.137214
221113,"Nuclear Electric Power Generation",0,0,0,0,0
221114,"Solar Electric Power Generation",0.476668037398,0.070099974641,0.172418792971,127682.762187,75791.3735797
221115,"Wind Electric Power Generation",0,0,0,0,0
221116,"Geothermal Electric Power Generation",0,0,0,0,0
221117,"Biomass Electric Power Generation",0,0,0,0,0
221118,"Other Electric Power Generation",0,0,0,0,54040.8244953
221121,"Electric Bulk Power Transmission and Control",0,0,0,0,0
221122,"Electric Power Distribution",80.5662195536,2.53645907923,0.0325063035413,153109.831317,12008866.8821
221210,"Natural Gas Distribution",2.1402015445,0.178511483483,0.090998821389,87217.6869896,171094.361875
221310,"Water Supply and Irrigation Systems",26.4776614405,1.50324923367,0.0601915761309,47713.4687206,1385514.02349
