NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
111000,"Crop Production",3.06203395522,0.182871081378,0.0635153651913,49733.777952,511742.340615
112000,"Animal Production",0.523376740278,-0.000301791243043,-0.000576291035201,37377.5621357,30799.820799
113110,"Timber Tract Operations",0,0,0,0,0
113210,"Forest Nurseries and Gathering of Forest Products",0,0,0,0,0
113310,Logging,0.0121479986792,-0.00168901320474,-0.122064880692,69979.3534389,968.604674373
114111,"Finfish Fishing",0.013877595127,0.000104022936849,0.00755235718183,170115.992047,2345.78463339
114112,"Shellfish Fishing",0,0,0,0,0
114119,"Other Marine Fishing",0,0,0,0,0
114210,"Hunting and Trapping",0.0137226601139,0.000850169702498,0.0660454718029,56210.5694279,723.570903166
115111,"Cotton Ginning",0,0,0,0,0
115112,"Soil Preparation, Planting, and Cultivating",0.0121062089058,0.000950215302945,0.0851753180196,33747.0849358,376.844917525
115113,"Crop Harvesting, Primarily by Machine",0.0195060315599,0.000209827635213,0.0108740369884,60989.2660144,1633.80306352
115114,"Postharvest Crop Activities (except Cotton Ginning)",0.120647131922,0.00126191096043,0.0105700768509,58601.8905249,8302.56280514
115115,"Farm Labor Contractors and Crew Leaders",0.0302275030621,-0.000469254632516,-0.015286781659,53438.108103,2191.27482276
115116,"Farm Management Services",0.0144471864877,-0.000406406975387,-0.0273608522004,48118.5605508,896.571444253
115210,"Support Activities for Animal Production",0.508295480199,0.000525045311056,0.00103402103585,60619.3321298,59991.8444195
115310,"Support Activities for Forestry",0.10173278313,-0.0104868966778,-0.0934497112785,67801.6769032,10659.0991063
211120,"Crude Petroleum Extraction",0,0,0,0,0
211130,"Natural Gas Extraction",0,0,0,0,0
212114,"Surface Coal Mining",0,0,0,0,0
212115,"Underground Coal Mining",0,0,0,0,0
212210,"Iron Ore Mining",0,0,0,0,0
212220,"Gold Ore and Silver Ore Mining",7.35005577409E-5,2.31259186312E-5,0.45907859669,310208.000127,16.1116486483
212230,"Copper, Nickel, Lead, and Zinc Mining",6.09705582401E-5,5.0979116874E-6,0.0912416361483,155462.711411,8.68612377708
212290,"Other Metal Ore Mining",0,0,0,0,0
212311,"Dimension Stone Mining and Quarrying",0,0,0,0,1198.45832217
212312,"Crushed and Broken Limestone Mining and Quarrying",0,0,0,0,49135.498454
212313,"Crushed and Broken Granite Mining and Quarrying",0,0,0,0,4651.23850546
212319,"Other Crushed and Broken Stone Mining and Quarrying",0,0,0,0,15119.4159929
212321,"Construction Sand and Gravel Mining",0.0413519863646,0.000108043871836,0.00261963006701,147917.913364,111571.653395
212322,"Industrial Sand Mining",0,0,0,0,4223.45776541
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0,0,0,0,0
212390,"Other Nonmetallic Mineral Mining and Quarrying",0,0,0,0,3984.79218533
213111,"Drilling Oil and Gas Wells",3.35517220776E-5,2.91745123839E-6,0.0952348842806,98494.6790907,3.01731637509
213112,"Support Activities for Oil and Gas Operations",3.19620132012E-5,2.18870319535E-6,0.0735122562765,88241.2606218,2.911164449
213113,"Support Activities for Coal Mining",0,0,0,0,0
213114,"Support Activities for Metal Mining",2.78001898889E-5,-2.0007192094E-6,-0.0671361804031,96160.6733583,3.0818743608
213115,"Support Activities for Nonmetallic Minerals (except Fuels) Mining",3.16923465899E-5,4.22779157126E-6,0.153936285091,98171.7239351,2.69624601922
221111,"Hydroelectric Power Generation",0,0,0,0,0
221112,"Fossil Fuel Electric Power Generation",0,0,0,0,0
